,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tedc2,75.32281614,0.113946672,0.165512452,0.68430789,0.493780766,0.812808082
Gm9833,52.37596244,0.11395677,0.184190018,0.620125702,0.535175032,0.833899543
Gm21960,1.451667288,0.11396206,0.114256543,0.693518413,0.487984275,NA
Mfap1b,178.318594,0.114017635,0.198728251,0.578653729,0.562822843,0.849094006
Phka2,753.6709664,0.114041622,0.070073962,1.630588603,0.102977156,0.42797737
Ppp1r15a,371.4276921,0.114114428,0.083813808,1.360620404,0.17363368,0.551319541
1500015O10Rik,33.50946298,0.114138254,0.176908288,0.544078663,0.586387343,0.861644457
Pop5,253.2430104,0.114161113,0.108738883,1.047865741,0.294700468,0.684829746
Batf,151.0098568,0.114176291,0.124622272,0.909880127,0.362885731,0.735437751
E2f6,538.0609004,0.114203905,0.078878073,1.44753473,0.147747217,0.514367568
Gm14648,20.05838346,0.114302216,0.212548211,0.56123416,0.574637919,0.855723028
Ndufaf8,208.2178314,0.114416017,0.111488513,1.023398588,0.306119427,0.693349603
Gm19810,5.358026459,0.114425253,0.178534667,0.649772858,0.515838954,NA
Ildr2,16.97652822,0.114426449,0.174338242,0.515799711,0.605994304,0.870526616
Sat2,32.50233819,0.114455654,0.200318041,0.560288336,0.575282782,0.855990857
Nat8f4,10.5072818,0.114471884,0.207687083,0.647937339,0.517025479,NA
Atp1b3,6002.836913,0.114509324,0.0336339,3.404935125,0.000661798,0.0133624
Rfx3,41.3484757,0.114521223,0.193738768,0.600396234,0.548242197,0.841875442
Gm24091,1.703153331,0.114525798,0.118872193,1.101156486,0.270828556,NA
Prdm15,198.5293513,0.11460448,0.112680579,1.017239388,0.309039563,0.695339016
Ccdc9,923.7794581,0.114608257,0.055921503,2.049723439,0.040391426,0.264177416
Tipin,103.8326483,0.114650424,0.156884152,0.735973229,0.46174699,0.796375589
Gm26694,7.427637647,0.114695725,0.200256318,0.539425293,0.589593432,NA
Gfm2,792.5249113,0.114733803,0.065392056,1.753114977,0.079582273,0.375665025
Sncaip,70.35870411,0.114749303,0.185223919,0.647220751,0.517489083,0.82527241
Gm26347,2.405893879,0.114751694,0.143038097,0.648485695,0.51667086,NA
Abca9,791.0111235,0.114773275,0.08288474,1.40405423,0.160302701,0.529520192
Rhpn1,4.396547976,0.114793472,0.162101983,0.723327448,0.469478734,NA
Tspan14,2655.569151,0.114806679,0.041464443,2.769192626,0.00561954,0.069274179
Gm7061,1.347712579,0.114808342,0.113618882,1.620447611,0.10513616,NA
Bex1,5.147622112,0.114829659,0.183219654,0.690272992,0.490022529,NA
Ubac1,442.278724,0.114833713,0.080447401,1.426294509,0.153783349,0.520986816
Lims2,96.61414371,0.11485708,0.15585468,0.721849998,0.470386706,0.801345215
Msl3,743.8043361,0.114864943,0.064582129,1.780236559,0.075037255,0.366091672
Gm37111,2.503093161,0.114887756,0.148413412,0.405118949,0.685390079,NA
Zfp112,12.77715103,0.114899336,0.211319481,0.524357585,0.600029852,0.867241251
Armc3,2.649463487,0.114935601,0.143375734,0.923436826,0.355779608,NA
Magee1,219.523596,0.114943024,0.116015427,0.994241369,0.320105372,0.704049793
P2rx5,16.62752229,0.115025945,0.212916011,0.603086936,0.546450857,0.841049099
Gm5512,6.95851896,0.115148725,0.194411031,0.604863426,0.545269746,NA
4833412K13Rik,4.982443924,0.115157365,0.184591656,0.507010552,0.612147415,NA
Ace,102.4009041,0.115168676,0.180280289,0.560152649,0.575375321,0.855990857
Gm15853,21.84892697,0.115189256,0.212926696,0.544899544,0.58582261,0.861387735
Gtpbp4,984.4539278,0.115203663,0.059523906,1.934796549,0.053015267,0.302443211
Slc25a26,174.1744056,0.115237845,0.124285308,0.92584119,0.354528518,0.730118135
Akr1b3,2255.645461,0.11528501,0.039240335,2.937283408,0.003311014,0.04660314
Rpsa,16841.03213,0.115345624,0.02790543,4.133486736,3.57E-05,0.001136425
Pcdhgc5,12.12221509,0.115355927,0.213074633,0.504899634,0.613629331,0.872948252
Plgrkt,1262.680277,0.115361599,0.05328444,2.165961589,0.030314122,0.222767787
Gpr21,0.989876985,0.115407232,0.100076134,1.52932921,0.126182852,NA
4921507G05Rik,5.599971145,0.115409225,0.185530578,0.59486211,0.551935646,NA
Gm8399,149.5098869,0.11541274,0.1308739,0.878096544,0.379891328,0.746117501
Dlg2,10.59313662,0.115431194,0.210551414,0.473009778,0.636206203,NA
Lancl3,2.84701245,0.115432695,0.149765701,0.847401149,0.396771565,NA
Zbtb11os1,29.84338124,0.115452102,0.207955333,0.56081271,0.574925222,0.855990654
Lcat,16.04864457,0.11545345,0.214021031,0.546791155,0.584522221,0.861102626
Gm44066,0.833959567,0.115492128,0.085221389,1.186059767,0.235598697,NA
Snrnp27,364.2472202,0.11549622,0.087971812,1.31051473,0.190021764,0.573977286
Hist1h1c,3240.636026,0.115587482,0.045736266,2.528598776,0.011451886,0.11423793
Rpgr,56.42525185,0.115650457,0.17326539,0.659840975,0.509355886,0.820469436
Atp6v0e,4085.259459,0.115677533,0.032984318,3.50641439,0.000454188,0.009772862
Ptgds,38.23874115,0.115694622,0.173450665,0.532638958,0.594283529,0.864123124
Psma8,33.48015677,0.115705491,0.197055739,0.581598958,0.560836845,0.848148415
Trim68,73.93640839,0.115709266,0.174220368,0.671931965,0.50162701,0.81737383
Dctn3,860.373896,0.115730826,0.058689475,1.97125014,0.048695271,0.28977267
Gm37121,13.61517337,0.115744626,0.212720205,0.533118294,0.593951696,0.864123124
Pspc1,674.4075187,0.115792366,0.062309981,1.855596658,0.06351107,0.335479382
Sqle,1063.28435,0.115830559,0.075990402,1.548344187,0.121539451,0.469018561
Bet1l,256.3351686,0.115840019,0.103867204,1.117120173,0.263942946,0.656423741
Prelid3b,803.7749665,0.115915046,0.059186011,1.957417771,0.050298371,0.295384799
Blvrb,3787.563302,0.115915711,0.03444966,3.364468801,0.000766912,0.015112194
Ranbp6,206.8159242,0.115918571,0.115720187,1.002245977,0.316224807,0.700441155
Whrn,72.52998703,0.115972918,0.170604911,0.668005302,0.504130208,0.818300412
Cadm1,3234.864303,0.115992849,0.040575637,2.859791033,0.004239202,0.055998497
Ipp,85.83024034,0.115999202,0.162523843,0.716876124,0.473450535,0.802414301
Ak3l2-ps,1.66185722,0.116050883,0.131734582,0.792019,0.428349598,NA
Neo1,430.4436799,0.116197298,0.082859972,1.401001112,0.161213741,0.531278522
Igfbpl1,7.132815555,0.116234352,0.13809207,0.624875849,0.532052545,NA
9230104M06Rik,2.085024944,0.116257995,0.1303691,0.884772933,0.37627911,NA
Gm9794,2568.447946,0.116322171,0.046303622,2.51223851,0.011996798,0.117317937
Edem2,1842.895839,0.11632793,0.043450547,2.675967779,0.007451381,0.084622578
Gm47135,0.829644575,0.116363276,0.084739384,1.482421935,0.138228061,NA
Nostrin,113.976753,0.116365026,0.137585033,0.848549651,0.396131933,0.75835474
Trim69,0.978351025,0.116405708,0.092702088,1.246439006,0.212603268,NA
6720489N17Rik,20.62089527,0.116467943,0.213137672,0.575512645,0.564944641,0.850825719
Gm16712,9.740143975,0.116474464,0.207653252,0.548853277,0.583106145,NA
Gm11964,10.84800088,0.116480992,0.213014144,0.52106121,0.602324132,NA
Fat3,755.4382252,0.116502267,0.11380253,1.027776834,0.304054816,0.691748742
Cd300lg,9.340315493,0.116514019,0.199362229,0.986473767,0.323900682,NA
Sertad2,1020.790302,0.116532589,0.055303591,2.107637254,0.035062379,0.243365673
Inhbb,3.509883331,0.116600739,0.161455481,0.818441952,0.413104875,NA
Uap1,565.3793202,0.116647171,0.06946199,1.678262815,0.093295804,0.405488628
D930030I03Rik,5.673210944,0.116660857,0.185241664,0.562694738,0.573642768,NA
Gm48001,1.455559431,0.116666228,0.114252651,0.896648341,0.369906594,NA
Ftl1,121797.7297,0.116705564,0.048214043,2.420532137,0.015497809,0.139502316
Bcas2,843.2579559,0.116762272,0.067128224,1.739282141,0.081985147,0.38178158
Hypk,23.60672349,0.116780757,0.209521434,0.549979574,0.582333384,0.860097469
Il1rl2,845.1270164,0.11680432,0.059808617,1.953891641,0.050714033,0.296593699
Arih1,3097.871213,0.116869888,0.039039927,2.993738866,0.002755817,0.040703729
Vmn2r1,0.713200094,0.116870769,0.087186845,1.418005521,0.156189153,NA
Coq10a,463.0774035,0.116880928,0.076177943,1.533246987,0.125215011,0.475186072
Sbf2,1529.897664,0.116940147,0.053954177,2.168701611,0.030105345,0.221629461
Traf3ip1,147.8503498,0.116952556,0.127865159,0.911747451,0.361901679,0.734741031
1190005I06Rik,8.689648942,0.116976927,0.203880136,0.561424635,0.574508094,NA
Adam11,2.868202003,0.117003921,0.152078504,0.784930112,0.432494546,NA
Mcc,6.478918914,0.117049193,0.196835335,0.633081804,0.526680224,NA
Thsd1,19.99157783,0.117147395,0.213521911,0.596773538,0.550658587,0.842872343
Irx3,3.77375788,0.117156665,0.163234714,0.791675534,0.428549891,NA
Rap1gap2,40.85414815,0.117167155,0.197440301,0.612703281,0.540072553,0.837218302
Gm9616,563.8189627,0.117191897,0.078841145,1.48716996,0.136969928,0.49513212
Usp46,297.8409251,0.117242467,0.097859022,1.196528198,0.231490502,0.627524107
D330023K18Rik,23.52927199,0.117302965,0.207279428,0.546093311,0.585001798,0.861102626
Csrp1,786.0311084,0.117346581,0.067304141,1.743677147,0.081215402,0.380076969
Tpt1,21961.19591,0.117352838,0.026406969,4.444065904,8.83E-06,0.00034022
Serpinf2,2.261548601,0.117409839,0.139112943,0.808315248,0.418909127,NA
Cercam,145.9494191,0.117427525,0.136245761,0.860436475,0.389548487,0.754678204
Zfp830,239.9271858,0.11743893,0.102569215,1.146668904,0.251518487,0.647195014
1110006O24Rik,14.85879094,0.117561468,0.213982345,0.559675861,0.57570055,0.856157033
Rsl1,83.49243974,0.117605424,0.154348082,0.764405492,0.444625637,0.787429822
Gm43660,13.10572483,0.117616532,0.213128054,0.523445706,0.600664125,0.867243576
Dusp27,6.150079659,0.117634369,0.193931361,0.653135325,0.513669041,NA
Mef2b,1.208469205,0.11763654,0.104661758,0.858911218,0.3903895,NA
Pcdh19,4.989361887,0.117652874,0.176715679,0.665964752,0.50543363,NA
Morn4,43.49780776,0.117686184,0.186349998,0.62072418,0.534781117,0.833703501
Rph3al,1.507794626,0.117702419,0.11534493,0.814902349,0.415128209,NA
Emg1,867.2767907,0.117734267,0.056402702,2.086166283,0.036963563,0.249873849
Gm45734,2.766832222,0.117745275,0.154735555,1.009788506,0.312596628,NA
Gm46218,1.30458457,0.11777394,0.10743006,0.898112921,0.369125351,NA
Dapk1,2692.901608,0.11779785,0.047642408,2.474479888,0.013343033,0.126609058
Adamts6,13.49080259,0.117882868,0.21310288,0.590706939,0.554716798,0.845161697
4933407K13Rik,50.76514282,0.117897363,0.177421106,0.661005525,0.508608771,0.819578127
Rpl36a-ps1,17.24327906,0.117897425,0.212862806,0.548524702,0.583331673,0.860477278
Rap1a,1564.696192,0.117935737,0.046937019,2.512619502,0.011983851,0.117278853
Gm2308,2.073146966,0.117978047,0.135429101,0.729051292,0.465970288,NA
Zfp719,122.9004531,0.117994489,0.128909768,0.910623354,0.362493861,0.735426468
Khdrbs2,8.378864115,0.117998413,0.203210153,0.747682102,0.454651929,NA
Lsm6,353.1912782,0.118016835,0.097415914,1.210233979,0.226189123,0.622423828
Ermard,178.3619366,0.118054589,0.118143276,1.00040149,0.317116249,0.701585569
Ngfr,6.597520099,0.118057533,0.188461205,0.56810328,0.569964841,NA
Endod1,197.836899,0.118063056,0.113136039,1.042934922,0.296978434,0.687342307
Gm44829,5.45044283,0.11808501,0.182938994,0.856924239,0.391486756,NA
Prkcg,4.830294205,0.11815697,0.185282286,0.666323642,0.505204257,NA
Atp10a,239.9923087,0.118235461,0.108435841,1.09101711,0.275265354,0.668112246
Tada2b,263.8889251,0.118248498,0.100645459,1.1739121,0.240430235,0.637964821
Gm14168,3.70755284,0.11830787,0.159120833,1.023438023,0.306100789,NA
Guk1,455.9775489,0.118309816,0.078118659,1.514307349,0.129947906,0.482390185
Pfkp,1154.421767,0.118327427,0.053032384,2.232584244,0.025576374,0.198667935
Fxn,57.16795292,0.118355524,0.168979131,0.695503838,0.486739607,0.809626277
Bcat2,875.660042,0.118360427,0.060628557,1.952704273,0.050854647,0.29670494
Gm5586,5.373417164,0.118361259,0.19013022,0.681737343,0.49540505,NA
Apc-ps1,5.55933189,0.118517418,0.187581794,0.609526733,0.542175359,NA
9-Sep,4000.802789,0.118553175,0.03290103,3.602952293,0.000314623,0.007271294
Ldhb,842.1875894,0.118608145,0.076055845,1.560478169,0.118646925,0.464313071
Ccng2,408.6421904,0.118652447,0.098054159,1.227089216,0.219789061,0.614830519
Pkdcc,2749.96979,0.118727765,0.037606566,3.155977242,0.001599613,0.026634478
Gm38387,5.713548643,0.118731179,0.191922801,0.545857422,0.585163948,NA
4930579C12Rik,2.205695191,0.118732451,0.141150698,0.60234323,0.546945691,NA
1500009C09Rik,7.099752938,0.118742696,0.192766524,0.542580046,0.587418981,NA
Rnf181,864.6012286,0.118834673,0.06514317,1.825315934,0.067953367,0.346410143
Flt3l,30.58148883,0.118842058,0.202436325,0.578854172,0.562687575,0.849066948
Gla,4004.858655,0.118874401,0.034278676,3.467044412,0.000526215,0.011007239
2810459M11Rik,10.65793657,0.118909185,0.195348302,0.653089697,0.513698454,NA
Rab19,122.2449061,0.118911474,0.138525407,0.865628063,0.386694161,0.752558322
Fbrsl1,643.167725,0.118936929,0.066147724,1.798854333,0.072041726,0.357860037
Tnip2,639.9108982,0.118958133,0.069883423,1.702915571,0.08858387,0.395484942
Pla2g12a,204.5778685,0.118983759,0.103969429,1.138641788,0.254852592,0.650363047
E030030I06Rik,34.78771355,0.119063009,0.200084576,0.582040794,0.560539204,0.848099603
Cep76,135.3920734,0.119063943,0.132067326,0.902798519,0.366632837,0.737307602
Nfib,28.2018025,0.119090456,0.207531116,0.585739341,0.558050692,0.846768906
Slc17a7,3.63224699,0.11913315,0.157600724,0.458565026,0.646546557,NA
Gm48677,0.801394666,0.119141875,0.08676786,0.785716886,0.432033368,NA
Kdelc2,268.8259357,0.119191434,0.103585923,1.153507157,0.248702281,0.644508959
Hsd17b7,461.6192593,0.119227463,0.102919802,1.1937656,0.232569671,0.628362519
Ago4,294.1617803,0.119259764,0.100519538,1.193857606,0.232533673,0.628362519
Zfp867,56.56779726,0.119316736,0.173539522,0.692126747,0.488857736,0.810903265
Dmrta2,11.11823735,0.119349931,0.166804392,0.665143252,0.505958873,NA
Gm4596,7.714197722,0.119352774,0.191691241,0.560203634,0.575340549,NA
Gm2546,6.912560052,0.119375677,0.193533583,0.5858076,0.558004816,NA
Acot13,334.2143041,0.119377395,0.097768425,1.221029828,0.222074726,0.617324398
Rps15,5499.91926,0.119393463,0.038850017,3.073265956,0.002117297,0.033227616
Lrp11,206.7677869,0.119481776,0.121131381,0.981982864,0.32610829,0.708323122
Ecm2,1.216731469,0.119500107,0.10495518,0.880927873,0.37835686,NA
Pdcd5,395.4490837,0.119520442,0.077237954,1.544135482,0.122555515,0.470854391
Gm35279,1.42027086,0.119556636,0.116747811,1.654243346,0.098078079,NA
Psd,125.7076351,0.119650744,0.147937074,0.806729899,0.419822114,0.772011437
Ccdc51,106.3711867,0.119659579,0.139353476,0.855237771,0.39241953,0.756215517
Kmt5a,3872.876497,0.119662545,0.035245652,3.394228055,0.000688224,0.013826744
Hexb,10727.33347,0.119759759,0.037953301,3.155567035,0.001601865,0.026638112
Gm4617,100.773925,0.119820812,0.203212486,0.580811066,0.561367796,0.848340464
Kansl3,694.0101772,0.119831731,0.064840926,1.849009628,0.064456423,0.337854784
Dgka,167.6509363,0.119850146,0.124756394,0.967563897,0.333262215,0.714273482
Ninl,293.5958931,0.119858351,0.094637474,1.267948809,0.204816232,0.596977783
Nrde2,295.9146615,0.120019672,0.09432267,1.273841056,0.202719752,0.594438275
Gm8566,37.89392168,0.120033532,0.191891446,0.612534797,0.540183983,0.837218302
A2m,68.65707626,0.120042668,0.192125143,0.598499112,0.549506951,0.842388756
Mxd3,11.82019689,0.120155247,0.209722165,0.563815803,0.572879496,0.855054506
Gbp10,0.698971369,0.120160293,0.080365673,1.129132626,0.25884189,NA
Astn1,30.82868672,0.120174029,0.202714937,0.623361672,0.533046879,0.832753561
Gm4540,7.21787001,0.120195411,0.203068599,0.561722898,0.574304831,NA
Gm43127,9.017442845,0.120196709,0.203097895,0.557409751,0.577247505,NA
Gm6710,16.01296338,0.120217413,0.212634324,0.604793225,0.545316396,0.840317441
Naa60,909.9170426,0.120227431,0.062641051,1.919339603,0.054941369,0.307803207
Gm5884,431.8236248,0.120280164,0.079619915,1.51005621,0.131029082,0.484285137
Zfp729a,217.8356994,0.120284212,0.112717922,1.06768427,0.285662956,0.675690863
Bbs5,74.2344888,0.120367324,0.161822709,0.740972145,0.45871033,0.794887617
Nadk2,217.6642291,0.12043558,0.114764566,1.055263617,0.291304776,0.681129532
Gm49030,3.2262411,0.120440324,0.15576987,0.683994225,0.493978813,NA
Nkapd1,348.3173287,0.120477801,0.086468765,1.393747072,0.163393996,0.534877573
Rps13-ps4,9.399752943,0.120479594,0.205944096,0.659456224,0.509602848,NA
Spon1,56.27330139,0.120516497,0.184423937,0.681104786,0.495805189,0.813756413
Fbxo40,5.85087894,0.120518501,0.185030209,0.591261413,0.55434528,NA
Gm6304,21.94450815,0.120542758,0.210408131,0.574804747,0.565423356,0.851267402
Fkbp14,82.91218277,0.120605195,0.160732075,0.748392125,0.454223671,0.792981777
Gm47640,4.344458779,0.120630265,0.168972,0.971572814,0.331263113,NA
mt-Tl2,36.63672441,0.120632056,0.195776166,0.609190738,0.542398019,0.838553992
Gm28809,5.554153819,0.120646282,0.189292074,0.603865154,0.545933297,NA
Hsd17b10,512.4596237,0.120703355,0.071047072,1.697672544,0.089569583,0.397736296
Gm36638,1.939269252,0.120710268,0.133385842,0.669349081,0.503272825,NA
2610306O10Rik,3.21254736,0.120781649,0.143373468,1.042969227,0.296962545,NA
Tpcn1,1312.618676,0.120795645,0.054673015,2.210648909,0.027060159,0.206470147
Vmp1,2999.967971,0.120843271,0.038006144,3.179205558,0.001476793,0.025088932
Fancc,74.46370923,0.120851797,0.16208542,0.754566129,0.450509353,0.791187693
4833417C18Rik,2.945338721,0.120890169,0.158894983,1.164149523,0.244363422,NA
Pgrmc1,1053.987951,0.120920697,0.053114843,2.275901676,0.022851895,0.184235898
Gm38158,25.29909211,0.12092077,0.210637165,0.601922001,0.547226058,0.841521978
Gm47087,0.774793915,0.120956082,0.0835947,1.18003662,0.23798565,NA
Gm29668,2.987643321,0.120971322,0.155730125,0.75902057,0.447840252,NA
Gm9856,18.59323909,0.121035492,0.212871627,0.561912198,0.574175843,0.85553032
Sema6a,41.41753375,0.121048049,0.197049879,0.652105819,0.51433291,0.824135473
Tns3,5752.072423,0.121202086,0.042197116,2.87241818,0.004073435,0.054523287
Zfp382,82.13533196,0.12129149,0.154316128,0.784656638,0.432654913,0.778889051
Sfmbt2,8.961403023,0.121337157,0.206455145,0.567913331,0.570093819,NA
Apoo,143.9998172,0.121371403,0.130145882,0.929996917,0.352372681,0.728571121
Gpr35,211.8554447,0.121388817,0.104632776,1.151795252,0.249405219,0.644775476
Trpm4,349.2799521,0.121423709,0.089759469,1.35318057,0.175997951,0.554583363
Gm15512,3.673681849,0.121443104,0.174628317,0.607572942,0.543470751,NA
Ptpre,3969.88594,0.121479073,0.034461791,3.52472614,0.000423921,0.009273887
Maff,172.2707979,0.12148055,0.115614297,1.046071967,0.295527807,0.686006854
Gm20753,1.794501046,0.121516124,0.122112427,1.002518049,0.316093454,NA
AW047730,2.985868985,0.121523013,0.15799553,0.749368756,0.453634977,NA
Xrcc1,468.1145677,0.121530266,0.079758172,1.524336563,0.127424658,0.478593377
Becn1,1064.059272,0.121536678,0.054835045,2.216876741,0.026631516,0.204200925
Zfp738,183.2312149,0.121551974,0.11214007,1.083202857,0.278718392,0.670819298
P3h2,11.90569469,0.121561056,0.211295191,0.576553319,0.564241242,0.850254971
Riok2,314.4908037,0.121591757,0.095922029,1.265489226,0.205696008,0.59712702
Slc25a39,2393.741358,0.12163499,0.040175431,3.027263027,0.002467791,0.037524809
Rsu1,1461.068642,0.121636224,0.048449909,2.510423784,0.012058635,0.117484277
Prkch,549.8338031,0.12169281,0.073648833,1.654759175,0.097973358,0.416156527
Prkg1,10.67155217,0.121765125,0.208959377,0.697593545,0.485431419,NA
Csf2ra,12225.14462,0.121822962,0.026990583,4.513586748,6.37E-06,0.000257963
Zfp874a,143.357783,0.121841451,0.123782924,0.981802789,0.326197014,0.708323122
Pcbp4,242.3306717,0.121885541,0.108765898,1.118882557,0.263190245,0.655798626
Garnl3,24.31935344,0.121901067,0.208670865,0.583442169,0.559595677,0.847861426
Trnt1,503.1615492,0.121920141,0.076287788,1.598417867,0.109950011,0.444001523
Klhl36,231.5051559,0.121924109,0.106995944,1.141388406,0.253708327,0.649084288
Hmgb1-ps1,7.818451274,0.121947309,0.196812507,0.766189421,0.443563602,NA
Rplp2,5358.988589,0.121979466,0.040640489,3.001405973,0.00268736,0.040062762
Kcnq5,1.88954743,0.122047866,0.125844208,1.009027785,0.312961309,NA
Clcf1,223.8302606,0.122064715,0.110338635,1.102538561,0.270227604,0.662993051
Tmem136,3.146753015,0.122142167,0.154031376,0.914099586,0.36066452,NA
Klhl6,896.8531624,0.122171431,0.061053733,2.000462104,0.045450388,0.279353605
Pmaip1,301.7108372,0.122222251,0.099322141,1.229471422,0.218895106,0.613267318
Gm10101,5.07177364,0.12227134,0.184742692,0.80134481,0.422932056,NA
2900052N01Rik,3.688234179,0.122285494,0.165450684,0.439754155,0.660115175,NA
Plcxd2,88.43986959,0.122343084,0.162053548,0.742323697,0.457891237,0.794719216
Gm7730,134.7568171,0.122370909,0.143922123,0.844442985,0.398421911,0.759974284
Gemin4,2.179377596,0.122453091,0.141151907,0.690916134,0.489618246,NA
Rapgef4,14.49356982,0.122458616,0.214008549,0.430915826,0.666529576,0.896201508
Rnf141,809.5599709,0.122459115,0.062289113,1.966417764,0.049250373,0.291366541
Myo6,137.574059,0.122470473,0.128364982,0.953183807,0.34049695,0.719753574
Ttc9,36.66081465,0.122484025,0.197010119,0.612573093,0.540158654,0.837218302
Ggcx,205.1718632,0.122496552,0.118413808,1.032567214,0.301806478,0.690082
Gm42585,3.969037462,0.122574948,0.171242392,0.818847362,0.412873505,NA
Csnk1e,795.3951769,0.122654545,0.064090281,1.915898721,0.055377988,0.308665742
1110012L19Rik,128.8504295,0.122657642,0.136544854,0.900205595,0.368010849,0.737887314
Gm44530,1.398795183,0.122695121,0.115092928,0.813071394,0.416177126,NA
Crry-ps,15.81808901,0.122722078,0.214025138,0.546261796,0.584885994,0.861102626
Zfp623,117.8437974,0.122750641,0.138105672,0.886109455,0.375558548,0.743401695
Gm14321,6.80623835,0.122768618,0.196115017,0.812380072,0.416573577,NA
Gm45449,3.60124817,0.122783229,0.15553401,0.899600308,0.368332993,NA
Gm9531,202.8313922,0.122839517,0.121607381,1.007907878,0.313498689,0.69866226
Gm42690,2.143458472,0.122841084,0.13695856,0.902472569,0.366805886,NA
Kdm7a,1291.778987,0.122852947,0.060163429,2.043905942,0.04096284,0.265315183
Gm12264,3.807397127,0.12285371,0.153518946,0.725825869,0.467945526,NA
5031425E22Rik,145.3836334,0.122863646,0.125578462,0.980455422,0.326861364,0.709020247
Gm10516,11.55510327,0.12287461,0.20620905,0.566184538,0.57126834,0.854847587
Gm33682,1.226019547,0.123036527,0.102122601,1.694865525,0.090100934,NA
2010320O07Rik,1.590521125,0.123040145,0.118566945,1.116720252,0.264113956,NA
Atpif1,1013.935841,0.123119442,0.064554249,1.908547639,0.056320472,0.311796986
Map6,150.1177528,0.123139382,0.114138815,1.06806489,0.285491242,0.675527415
Gm45552,9.876442949,0.123149535,0.210319045,0.589207019,0.555722409,NA
Eid3,12.54876023,0.123149878,0.211218211,0.54047589,0.588868883,0.862279344
Atp6v0c-ps2,111.5647906,0.123236497,0.170157651,0.717814613,0.472871602,0.802308078
Uqcc2,464.0140534,0.123244972,0.08046629,1.529082189,0.12624407,0.477512916
Tmem38b,1078.472441,0.123274025,0.057322379,2.148710695,0.03165734,0.229183533
AC034116.4,0.959881931,0.123359676,0.092326922,1.591197337,0.111565172,NA
Tacc2,300.6680234,0.123378929,0.097524011,1.266303711,0.205404369,0.59712702
Gm7292,7.05162698,0.123394667,0.194434832,0.753732785,0.451009692,NA
Zfp46,224.9104175,0.123431407,0.11404677,1.083744979,0.278477887,0.670804086
Plk3,609.4421373,0.123470629,0.072527875,1.70009088,0.089113832,0.39690301
Pea15a,4787.059389,0.123492743,0.031699153,3.896411269,9.76E-05,0.002710745
Vwc2,4.037297774,0.12349805,0.16824611,1.044819644,0.296106334,NA
Shroom3,25.03147935,0.123507355,0.213539806,0.553029834,0.580242981,0.859250088
Bpgm,193.7926919,0.123522845,0.111782125,1.103155488,0.269959647,0.662710982
Tango2,449.688684,0.123539725,0.077727879,1.590221335,0.111784923,0.447471702
Cenpj,135.3458723,0.123558174,0.136682766,0.902338468,0.366877097,0.737307602
Lef1,1.440835384,0.123564049,0.106483489,0.8491444,0.395800947,NA
Tbca,1081.016643,0.123595907,0.059273604,2.08438935,0.037124766,0.250377216
Tango6,100.6132161,0.123670663,0.143752446,0.857110477,0.391383831,0.755330446
Cdc45,63.12743202,0.123704424,0.180936786,0.706390439,0.479945365,0.805172713
Hpdl,4.561558683,0.123714012,0.177628148,0.646043475,0.5182512,NA
Mpped1,0.864382651,0.123717503,0.08446102,0.709033676,0.478303579,NA
C8g,31.30959485,0.123737798,0.202423228,0.618620094,0.536166661,0.834617688
Ltc4s,38.35988053,0.123739842,0.196892435,0.650218092,0.515551357,0.825026535
F8,2.540350614,0.123758146,0.139909511,1.242235999,0.214149501,NA
Vopp1,616.9837368,0.123765125,0.074161164,1.671537182,0.094615621,0.408625203
Gm43857,7.277928128,0.123904503,0.189446029,0.614500318,0.538884763,NA
Cdk2ap2,492.1035889,0.123915992,0.078092957,1.589449448,0.111958958,0.447972578
Abl2,1463.537231,0.123976484,0.058034821,2.137140767,0.032586544,0.232705217
Gm9869,1.60599079,0.123977801,0.119411869,1.120431315,0.262530006,NA
Gm43815,2.631412937,0.124020018,0.148587756,0.80513823,0.420739917,NA
Gm11560,145.5312183,0.124047552,0.127473157,0.976122252,0.329003886,0.710998185
4930481A15Rik,9.847630201,0.124070919,0.207502303,0.690020388,0.490181366,NA
Usmg5,791.0959225,0.124141502,0.063610903,1.950556426,0.051109835,0.297264253
Gstm5,102.5573242,0.124214764,0.155773338,0.794081439,0.427148022,0.776035121
Eif4ebp3,8.168493431,0.124233312,0.201962284,0.617152711,0.537134003,NA
Gm10501,1.503270962,0.124310731,0.119431908,0.751433953,0.452391535,NA
Olfr974,0.75837247,0.124415811,0.085362295,0.929425535,0.3526686,NA
Gm3226,7.564683049,0.124441036,0.199593251,0.565725022,0.571580722,NA
Phf1,256.8728272,0.124444289,0.107104328,1.16413601,0.244368898,0.64180169
Gm14419,5.064071382,0.124478786,0.122846543,0.857635846,0.391093575,NA
2610008E11Rik,95.66377269,0.124502642,0.156127487,0.803261145,0.421823811,0.772932825
Ccdc13,2.718921689,0.124516572,0.15530595,0.697224065,0.485662581,NA
Zfp938,66.84970146,0.124526698,0.164803916,0.749971877,0.453271643,0.792763176
Gm42815,0.938576316,0.124591257,0.094079653,1.270077466,0.204057037,NA
Ssr4,2132.553785,0.124621428,0.0390688,3.189449696,0.001425439,0.024416939
Ccdc82,418.0482079,0.124680398,0.076968985,1.622117839,0.104778119,0.43203665
Gm1123,1.187024996,0.124697382,0.104470406,1.071720115,0.283845763,NA
