,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Raf1,3.91E-13,0.228269351,0.405,0.316,1.05E-08
Cbl,6.67E-10,0.228630121,0.563,0.49,1.79E-05
Atp9b,1.48E-13,0.229291843,0.61,0.519,3.95E-09
Golga4,1.57E-11,0.22972301,0.34,0.261,4.20E-07
Gpcpd1,2.88E-10,0.229914226,0.45,0.37,7.71E-06
Gusb,4.63E-12,0.231029085,0.341,0.259,1.24E-07
Klf13,4.05E-13,0.231047167,0.251,0.176,1.08E-08
Vdac2,3.62E-15,0.231290176,0.303,0.217,9.70E-11
Mlxip,2.31E-09,0.232668879,0.427,0.353,6.19E-05
4930405A10Rik,2.93E-10,0.233498266,0.269,0.2,7.83E-06
Vps54,2.49E-16,0.235751351,0.6,0.495,6.66E-12
Rheb,1.40E-12,0.235919231,0.272,0.196,3.75E-08
Map3k1,2.58E-12,0.236046875,0.361,0.277,6.90E-08
Tmem184b,3.01E-12,0.236232798,0.32,0.24,8.07E-08
Arpc1b,4.84E-15,0.236311489,0.415,0.319,1.30E-10
Usp32,2.28E-14,0.236904308,0.401,0.308,6.12E-10
Atp8a1,7.66E-17,0.237996625,0.827,0.759,2.05E-12
Nsf,5.72E-10,0.238534577,0.427,0.349,1.53E-05
Aff1,3.11E-07,0.239016952,0.384,0.322,0.0083188
Rcor1,2.04E-12,0.239459857,0.386,0.3,5.47E-08
Stx6,2.43E-14,0.239487626,0.275,0.194,6.50E-10
Xpr1,2.34E-15,0.239496256,0.433,0.335,6.26E-11
Il10rb,3.92E-13,0.239811833,0.337,0.252,1.05E-08
Tor1aip1,2.88E-13,0.239839697,0.53,0.436,7.72E-09
Thoc1,4.40E-15,0.240101431,0.299,0.214,1.18E-10
Ndel1,3.60E-15,0.240521689,0.296,0.21,9.66E-11
Vps26a,1.48E-12,0.241587741,0.268,0.192,3.97E-08
Insyn2b,5.65E-11,0.241743904,0.582,0.502,1.51E-06
Ppard,2.46E-12,0.242099169,0.398,0.312,6.58E-08
Arfgef2,3.70E-11,0.242580737,0.291,0.216,9.90E-07
Ptpra,4.73E-12,0.242613558,0.677,0.605,1.27E-07
Pabpc1,3.83E-12,0.242931957,0.34,0.258,1.03E-07
Strn,1.92E-15,0.243820605,0.294,0.208,5.13E-11
Npepps,1.48E-16,0.243856044,0.479,0.375,3.97E-12
Clint1,3.08E-17,0.244000809,0.671,0.568,8.26E-13
Arpc2,1.05E-12,0.24488422,0.549,0.459,2.81E-08
Prkag2,1.69E-09,0.246349537,0.289,0.223,4.52E-05
Impact,5.79E-11,0.246794517,0.353,0.275,1.55E-06
Cnot4,2.44E-15,0.247459827,0.682,0.592,6.52E-11
Nub1,1.24E-10,0.247506113,0.303,0.23,3.32E-06
Nek6,1.92E-11,0.24792001,0.38,0.298,5.14E-07
Ahcyl1,1.95E-14,0.248576385,0.286,0.203,5.23E-10
Pcnx,1.98E-15,0.24918137,0.3,0.214,5.29E-11
Eef1a1,1.58E-15,0.249620563,0.536,0.434,4.24E-11
Large1,6.19E-16,0.250334218,0.829,0.784,1.66E-11
Etv6,1.49E-12,0.251467942,0.82,0.783,4.00E-08
Zmiz1,5.31E-17,0.251697477,0.713,0.621,1.42E-12
Tmcc1,7.76E-16,0.251961131,0.685,0.591,2.08E-11
Daam1,5.10E-14,0.252404885,0.325,0.239,1.37E-09
Klhl24,2.89E-10,0.252553175,0.402,0.327,7.74E-06
Rtn3,1.41E-16,0.252868675,0.74,0.653,3.78E-12
Mat2a,2.71E-17,0.253679238,0.353,0.256,7.25E-13
Ext1,1.30E-11,0.255869038,0.511,0.424,3.47E-07
Tnfrsf1b,2.82E-11,0.255887156,0.311,0.235,7.55E-07
Rin2,1.21E-08,0.256490106,0.466,0.406,0.00032524
P4ha1,9.24E-12,0.258335009,0.534,0.453,2.47E-07
Stat1,1.74E-10,0.258859018,0.373,0.295,4.65E-06
Specc1l,1.11E-15,0.25932412,0.329,0.237,2.98E-11
Trak1,2.85E-13,0.259910208,0.393,0.304,7.62E-09
Ino80,4.29E-14,0.261905116,0.454,0.359,1.15E-09
Mink1,4.30E-14,0.262381945,0.265,0.185,1.15E-09
Usp9x,1.14E-13,0.262913103,0.569,0.478,3.06E-09
Mnat1,2.52E-18,0.262992876,0.329,0.232,6.75E-14
Prune2,1.32E-18,0.263658593,0.327,0.229,3.53E-14
Irak2,2.36E-14,0.263692657,0.702,0.626,6.33E-10
Osbpl3,9.56E-22,0.26452175,0.257,0.163,2.56E-17
Arih1,6.98E-16,0.265141643,0.67,0.589,1.87E-11
Ttc3,2.74E-19,0.265524276,0.554,0.439,7.35E-15
Lamp2,2.23E-19,0.265610667,0.651,0.539,5.97E-15
Snx24,3.45E-14,0.265769443,0.714,0.631,9.24E-10
Samhd1,6.41E-07,0.265799484,0.348,0.292,0.017170716
Igf1r,3.30E-10,0.266183692,0.464,0.387,8.83E-06
Cux1,1.31E-19,0.268524431,0.797,0.722,3.50E-15
Gm26917,1.02E-15,0.270476857,0.412,0.314,2.73E-11
Aff4,1.24E-16,0.271073243,0.512,0.408,3.32E-12
H2-K1,8.18E-25,0.271591554,0.547,0.417,2.19E-20
Mycbp,3.93E-12,0.271647606,0.276,0.201,1.05E-07
Akirin1,1.15E-20,0.272290679,0.288,0.191,3.08E-16
Ifnar1,2.52E-15,0.273760258,0.273,0.188,6.74E-11
Cdc42se2,4.79E-19,0.274033764,0.434,0.324,1.28E-14
Dse,3.18E-30,0.274498562,0.27,0.162,8.52E-26
Smad7,2.08E-09,0.275585615,0.45,0.381,5.56E-05
Kpna3,5.64E-14,0.275693087,0.458,0.364,1.51E-09
Rbms1,5.27E-22,0.277991021,0.281,0.183,1.41E-17
Nol4l,1.20E-09,0.278227788,0.365,0.294,3.22E-05
Ap3s1,8.53E-18,0.278594811,0.28,0.189,2.29E-13
Pip5k1c,3.14E-13,0.279041481,0.252,0.177,8.42E-09
Rai1,3.04E-15,0.280342153,0.392,0.296,8.13E-11
Bri3,4.51E-14,0.280429778,0.335,0.247,1.21E-09
Hpcal1,4.26E-18,0.281413068,0.282,0.19,1.14E-13
Traf3,2.49E-13,0.283167664,0.428,0.338,6.66E-09
Atp7a,1.80E-16,0.285148956,0.491,0.388,4.81E-12
Larp1,3.14E-19,0.286301465,0.527,0.414,8.41E-15
Mctp1,1.21E-28,0.286516615,0.788,0.676,3.25E-24
Dock2,7.73E-30,0.286567766,0.943,0.9,2.07E-25
Lpxn,2.56E-16,0.287322842,0.438,0.337,6.87E-12
Sh3kbp1,6.05E-24,0.287662024,0.806,0.721,1.62E-19
Pitpna,2.81E-18,0.288217275,0.534,0.423,7.52E-14
Lmo2,4.97E-14,0.289804383,0.441,0.351,1.33E-09
Ranbp2,1.31E-16,0.290017757,0.44,0.339,3.52E-12
Oxct1,6.16E-20,0.292643547,0.645,0.534,1.65E-15
Dlgap4,1.15E-18,0.293724664,0.347,0.246,3.08E-14
Pkp4,1.89E-17,0.293725266,0.287,0.196,5.07E-13
Lasp1,1.12E-21,0.295049834,0.269,0.171,2.99E-17
Rasgrp3,5.79E-12,0.295931399,0.656,0.621,1.55E-07
3110082I17Rik,1.79E-16,0.296020732,0.503,0.401,4.79E-12
Abi2,1.68E-18,0.298646807,0.253,0.164,4.51E-14
Eya4,3.47E-18,0.299910644,0.396,0.291,9.29E-14
Stim2,4.82E-21,0.301043756,0.251,0.157,1.29E-16
St8sia4,1.06E-23,0.302052288,0.262,0.162,2.83E-19
Alkbh1,6.18E-24,0.302353958,0.337,0.225,1.65E-19
Fndc3a,5.67E-17,0.302457421,0.535,0.433,1.52E-12
Gab3,2.41E-21,0.303515067,0.285,0.187,6.46E-17
Itsn1,2.45E-59,0.303782434,0.285,0.136,6.57E-55
Tmem87b,6.39E-22,0.304062949,0.351,0.241,1.71E-17
Pid1,8.82E-11,0.305051985,0.668,0.664,2.36E-06
Manba,6.04E-19,0.306089976,0.353,0.25,1.62E-14
Daglb,4.38E-15,0.30611473,0.571,0.486,1.17E-10
Nptn,1.27E-21,0.307888719,0.653,0.541,3.40E-17
Timp2,2.49E-20,0.30791729,0.329,0.225,6.68E-16
Sp100,5.26E-26,0.308055449,0.461,0.333,1.41E-21
Rpl23,8.94E-19,0.308785874,0.264,0.173,2.39E-14
Csnk1g3,1.11E-24,0.310658801,0.418,0.295,2.97E-20
Apaf1,3.26E-19,0.31083885,0.289,0.193,8.72E-15
Zfp609,9.21E-18,0.311102476,0.461,0.355,2.47E-13
Mpp6,8.85E-16,0.311370922,0.378,0.283,2.37E-11
Msra,1.11E-23,0.311793089,0.262,0.161,2.97E-19
Adap1,2.95E-25,0.315512253,0.251,0.149,7.91E-21
Adam17,1.39E-18,0.317640806,0.528,0.422,3.73E-14
Cdk8,1.43E-24,0.31768483,0.525,0.397,3.83E-20
Acer3,2.31E-28,0.318057833,0.745,0.621,6.18E-24
Tmem189,1.72E-21,0.318728991,0.283,0.182,4.62E-17
Runx1,1.04E-24,0.320705308,0.891,0.837,2.79E-20
Malt1,5.63E-10,0.321092653,0.313,0.243,1.51E-05
Eif4a1,7.02E-22,0.323831978,0.281,0.18,1.88E-17
Snx30,3.36E-20,0.32401105,0.528,0.417,8.99E-16
Tfeb,2.60E-19,0.324458677,0.321,0.221,6.96E-15
Stat2,4.64E-17,0.324532184,0.306,0.213,1.24E-12
Sirpa,4.38E-28,0.324753095,0.828,0.766,1.17E-23
Lpcat1,2.97E-20,0.324959832,0.304,0.204,7.95E-16
Ehd4,1.50E-21,0.325866959,0.511,0.393,4.02E-17
Lncpint,9.05E-23,0.3274074,0.687,0.582,2.42E-18
Mroh1,7.12E-25,0.329232033,0.349,0.233,1.91E-20
Rasa1,9.91E-26,0.330617361,0.587,0.456,2.65E-21
Ccnl1,4.54E-19,0.330975895,0.545,0.447,1.22E-14
Nktr,1.23E-23,0.332142502,0.626,0.511,3.30E-19
Frrs1,3.28E-28,0.333349451,0.625,0.489,8.78E-24
Rragc,7.68E-25,0.333428966,0.267,0.162,2.06E-20
Tbc1d22a,6.83E-27,0.3356827,0.666,0.544,1.83E-22
Msn,1.27E-19,0.335930787,0.511,0.403,3.41E-15
Hnrnpll,4.72E-27,0.338068925,0.294,0.181,1.26E-22
Naa20,2.60E-23,0.339745772,0.308,0.2,6.97E-19
Cyba,4.87E-25,0.342332251,0.38,0.259,1.30E-20
Fndc3b,9.34E-25,0.343199998,0.541,0.413,2.50E-20
Abcb1b,7.87E-17,0.343735338,0.333,0.24,2.11E-12
Eprs,6.40E-25,0.344303868,0.281,0.173,1.71E-20
Fgd4,2.45E-20,0.344841652,0.494,0.382,6.57E-16
Atp13a2,2.04E-22,0.345207826,0.277,0.175,5.47E-18
Asap1,5.90E-25,0.345872795,0.858,0.824,1.58E-20
Pebp1,9.95E-24,0.347643166,0.359,0.243,2.66E-19
Slf2,1.59E-23,0.348331691,0.531,0.41,4.27E-19
Ralgapa2,7.08E-27,0.348350452,0.385,0.259,1.90E-22
Man1c1,6.60E-24,0.348931738,0.657,0.546,1.77E-19
Chka,7.17E-21,0.349282654,0.342,0.236,1.92E-16
Ranbp9,4.55E-27,0.349362429,0.532,0.399,1.22E-22
Cadm1,2.86E-17,0.349627571,0.741,0.652,7.66E-13
Samd8,4.15E-20,0.350383522,0.284,0.189,1.11E-15
Susd6,1.57E-25,0.350534951,0.598,0.473,4.20E-21
Skap2,1.74E-37,0.350608509,0.838,0.746,4.67E-33
Ptk2b,6.78E-20,0.350677806,0.581,0.484,1.82E-15
Npc2,2.35E-22,0.35153026,0.432,0.315,6.30E-18
Lima1,2.44E-25,0.354147394,0.256,0.153,6.55E-21
Slc44a1,4.41E-25,0.354517438,0.281,0.173,1.18E-20
C9orf72,1.79E-24,0.354930607,0.33,0.216,4.79E-20
Atp1a1,1.47E-26,0.355896493,0.275,0.166,3.94E-22
Abhd12,1.12E-36,0.357113902,0.851,0.774,3.00E-32
A330040F15Rik,1.93E-18,0.360629325,0.33,0.231,5.16E-14
Cyth1,1.62E-21,0.361103077,0.338,0.232,4.34E-17
Nadk,2.09E-20,0.362543863,0.311,0.209,5.60E-16
Sdcbp,2.30E-24,0.365811535,0.456,0.334,6.15E-20
Hpf1,3.64E-26,0.366327605,0.296,0.184,9.74E-22
Nln,3.88E-27,0.367464011,0.289,0.176,1.04E-22
Sat1,6.98E-29,0.367900281,0.687,0.564,1.87E-24
Ankrd12,2.17E-30,0.369146516,0.627,0.488,5.81E-26
Fgfr2,9.53E-41,0.3719686,0.781,0.642,2.55E-36
Nsmce2,9.22E-33,0.371988274,0.63,0.485,2.47E-28
Slc11a1,4.25E-27,0.373477057,0.452,0.322,1.14E-22
Rab7,6.59E-31,0.375290679,0.435,0.296,1.76E-26
Eml4,2.36E-24,0.375330354,0.673,0.575,6.32E-20
Cacul1,8.74E-27,0.378399876,0.372,0.249,2.34E-22
Rnf150,5.92E-18,0.378645374,0.412,0.312,1.59E-13
Zc3hav1,1.20E-26,0.381253636,0.484,0.355,3.21E-22
Med14,1.58E-21,0.383216173,0.319,0.216,4.23E-17
Med15,2.61E-35,0.383245238,0.38,0.239,6.98E-31
Rab40c,5.32E-24,0.384700137,0.418,0.3,1.42E-19
Akr1a1,2.46E-26,0.384806006,0.397,0.273,6.59E-22
Ctsl,2.81E-24,0.384950117,0.496,0.371,7.53E-20
2900089D17Rik,4.16E-26,0.386487554,0.281,0.171,1.11E-21
Tlk1,7.00E-29,0.388811469,0.509,0.373,1.88E-24
Irf8,1.95E-32,0.389487956,0.617,0.476,5.23E-28
Gnl3,1.62E-30,0.390836874,0.273,0.157,4.33E-26
Diaph1,1.11E-34,0.391291576,0.263,0.143,2.98E-30
Grb2,4.20E-34,0.39149252,0.691,0.563,1.12E-29
Parp14,3.81E-12,0.394187708,0.393,0.32,1.02E-07
Cdk17,1.69E-27,0.394353689,0.494,0.364,4.51E-23
Ahcyl2,9.37E-33,0.394613023,0.484,0.337,2.51E-28
Psap,7.60E-34,0.394849108,0.793,0.695,2.04E-29
Plekhm3,8.43E-36,0.396743158,0.64,0.488,2.26E-31
Prkch,3.29E-27,0.39727309,0.502,0.374,8.82E-23
Mrtfa,1.02E-33,0.398457251,0.55,0.4,2.74E-29
Ctsa,1.68E-33,0.400685875,0.478,0.33,4.49E-29
Sgpl1,4.99E-30,0.400940064,0.433,0.297,1.34E-25
Lrmda,5.88E-87,0.401296021,0.992,0.937,1.57E-82
H2-D1,1.30E-47,0.401622898,0.584,0.402,3.47E-43
Colgalt1,3.97E-31,0.40231262,0.39,0.255,1.06E-26
4930402H24Rik,3.97E-29,0.404123604,0.289,0.173,1.06E-24
Usp12,1.10E-32,0.404336746,0.625,0.486,2.94E-28
Atp6v0d1,1.95E-30,0.40591251,0.396,0.263,5.23E-26
Cmip,2.55E-37,0.406171414,0.732,0.617,6.82E-33
Zeb2,7.90E-50,0.406184002,0.964,0.926,2.12E-45
Tnip2,5.80E-36,0.407320889,0.301,0.17,1.55E-31
Aig1,4.12E-21,0.408006871,0.396,0.288,1.10E-16
Taok3,2.01E-33,0.409276167,0.64,0.51,5.38E-29
Tor3a,9.42E-25,0.411141237,0.256,0.156,2.52E-20
Cpeb2,5.57E-31,0.41219359,0.439,0.3,1.49E-26
Rpl10a,3.41E-33,0.413031924,0.417,0.276,9.15E-29
Pvt1,3.85E-45,0.413551639,0.736,0.578,1.03E-40
Adcy7,2.25E-35,0.41665517,0.543,0.391,6.03E-31
Rbpms,7.27E-28,0.417198416,0.34,0.218,1.95E-23
Amz1,1.90E-29,0.4189721,0.291,0.173,5.08E-25
Dapk1,2.09E-27,0.421051913,0.265,0.156,5.59E-23
Cerk,3.21E-41,0.421940952,0.746,0.643,8.59E-37
Samsn1,8.27E-27,0.423110255,0.509,0.39,2.22E-22
Cd68,1.89E-33,0.423698642,0.372,0.234,5.06E-29
C3ar1,6.51E-40,0.428999927,0.313,0.174,1.74E-35
Kif13b,1.34E-35,0.431614227,0.654,0.526,3.59E-31
A330023F24Rik,2.45E-35,0.432048458,0.322,0.189,6.57E-31
Pfkfb3,6.35E-34,0.434038875,0.473,0.327,1.70E-29
Slc3a2,3.17E-36,0.434505043,0.322,0.187,8.50E-32
BC005537,4.24E-36,0.435835439,0.351,0.212,1.13E-31
Ctsc,3.84E-21,0.437047116,0.482,0.398,1.03E-16
Elf2,8.59E-43,0.439073026,0.617,0.452,2.30E-38
Mcl1,6.88E-34,0.441911685,0.398,0.258,1.84E-29
Gls,4.91E-41,0.442582956,0.627,0.47,1.32E-36
Fbxl17,1.39E-44,0.444054556,0.81,0.73,3.71E-40
Lrrc8d,4.40E-35,0.445452709,0.556,0.414,1.18E-30
Fyn,3.70E-47,0.447391762,0.286,0.143,9.91E-43
Rasa4,1.08E-31,0.448497012,0.437,0.3,2.89E-27
Gpr183,4.05E-26,0.448532678,0.496,0.387,1.09E-21
Sqstm1,8.01E-29,0.4486232,0.288,0.174,2.15E-24
Bcl2a1b,4.23E-35,0.450077603,0.282,0.156,1.13E-30
H3f3b,2.57E-38,0.450952432,0.422,0.27,6.88E-34
Nfkb1,1.20E-29,0.451208259,0.691,0.6,3.22E-25
Pld3,9.10E-48,0.453459611,0.298,0.151,2.44E-43
Bmt2,9.74E-32,0.454154812,0.421,0.286,2.61E-27
Ywhag,2.55E-37,0.459547308,0.363,0.22,6.82E-33
Mfhas1,1.73E-34,0.459814711,0.426,0.281,4.63E-30
Atp6v1c1,8.57E-35,0.46012201,0.483,0.344,2.29E-30
Gnas,6.94E-36,0.462529605,0.565,0.43,1.86E-31
Fth1,7.23E-47,0.464351424,0.631,0.456,1.94E-42
Gnaq,3.12E-81,0.46486066,0.92,0.81,8.36E-77
Smim14,8.40E-38,0.465805427,0.475,0.321,2.25E-33
Dnajb14,1.12E-45,0.46894507,0.439,0.271,3.00E-41
Ctsz,1.82E-58,0.473233446,0.679,0.482,4.86E-54
Ctsd,1.79E-46,0.474011086,0.856,0.754,4.80E-42
Ddx31,1.06E-31,0.475916181,0.339,0.216,2.83E-27
Ddi2,5.65E-45,0.476009194,0.577,0.41,1.51E-40
Atp6v0a1,1.47E-36,0.478530264,0.649,0.548,3.95E-32
Zfand5,5.26E-40,0.479406312,0.386,0.238,1.41E-35
Nagk,4.01E-43,0.481778455,0.364,0.21,1.08E-38
Mtm1,2.04E-37,0.482236134,0.275,0.149,5.47E-33
Galc,1.60E-44,0.482371891,0.304,0.16,4.27E-40
Gna13,3.70E-43,0.483058067,0.466,0.306,9.90E-39
Lrp12,3.53E-39,0.484395067,0.326,0.186,9.47E-35
Anapc15,4.85E-52,0.484628578,0.542,0.354,1.30E-47
Arap2,3.32E-35,0.487394687,0.251,0.132,8.89E-31
Atxn10,9.13E-41,0.490245334,0.525,0.367,2.45E-36
Rnf213,8.06E-24,0.490826333,0.445,0.349,2.16E-19
Luzp1,1.49E-35,0.491304846,0.372,0.231,3.98E-31
A930037H05Rik,8.51E-27,0.492541046,0.321,0.206,2.28E-22
Ascc3,2.10E-48,0.493070481,0.673,0.513,5.61E-44
Prickle1,1.51E-27,0.495204807,0.32,0.206,4.05E-23
Dhrs3,1.31E-44,0.495946758,0.405,0.244,3.50E-40
Cdk6,3.49E-21,0.496551985,0.421,0.341,9.35E-17
Pkib,3.25E-46,0.497847149,0.252,0.118,8.70E-42
Pi4ka,1.04E-37,0.501095965,0.417,0.274,2.79E-33
Slfn5,1.33E-38,0.502780861,0.262,0.135,3.57E-34
Actr3,3.95E-49,0.509438607,0.614,0.454,1.06E-44
Cdkal1,1.49E-52,0.511925064,0.687,0.529,3.98E-48
Eea1,1.49E-45,0.512394447,0.408,0.245,4.00E-41
Abr,6.05E-57,0.514023948,0.701,0.52,1.62E-52
Fnip1,6.20E-60,0.515369137,0.719,0.547,1.66E-55
Zc3h12c,5.18E-39,0.516659611,0.311,0.175,1.39E-34
Lat2,6.35E-46,0.518279675,0.33,0.179,1.70E-41
Akap10,1.87E-56,0.519535519,0.676,0.521,5.00E-52
Abl2,5.73E-50,0.520537328,0.543,0.367,1.54E-45
Slc6a6,1.54E-50,0.52679542,0.598,0.431,4.12E-46
4931406P16Rik,3.90E-46,0.527200856,0.394,0.234,1.05E-41
Lipa,7.81E-49,0.530280285,0.253,0.117,2.09E-44
Cotl1,1.82E-53,0.532539122,0.626,0.452,4.88E-49
Ftl1,8.69E-52,0.533848426,0.366,0.199,2.33E-47
Arhgap15,5.82E-63,0.536440676,0.448,0.253,1.56E-58
Afdn,1.43E-64,0.537094485,0.292,0.126,3.82E-60
Oasl2,2.52E-37,0.537135385,0.329,0.192,6.74E-33
Spag9,1.13E-55,0.537947727,0.692,0.544,3.02E-51
Akt3,1.94E-58,0.541743483,0.656,0.471,5.19E-54
Gm20559,5.93E-58,0.547618753,0.262,0.113,1.59E-53
Ptpn12,1.04E-46,0.549995834,0.285,0.142,2.78E-42
Tbc1d1,5.49E-53,0.550960174,0.422,0.246,1.47E-48
Rap2a,4.18E-45,0.552338167,0.398,0.242,1.12E-40
Ccdc88a,3.85E-55,0.55580555,0.514,0.328,1.03E-50
Arid5b,2.89E-48,0.569345445,0.64,0.474,7.74E-44
Atp6v1b2,2.20E-58,0.571221334,0.501,0.312,5.90E-54
Prdx1,2.98E-46,0.573492941,0.268,0.131,7.98E-42
Rabep1,8.25E-79,0.573814705,0.74,0.551,2.21E-74
Pgap1,2.94E-63,0.574389377,0.273,0.115,7.88E-59
Ncf2,2.32E-56,0.574446632,0.552,0.382,6.21E-52
Tns3,2.89E-99,0.574462762,0.881,0.749,7.75E-95
Map4k3,2.33E-64,0.578061002,0.617,0.428,6.24E-60
Gsap,1.44E-82,0.579741782,0.753,0.556,3.84E-78
Abca1,1.12E-84,0.586011369,0.831,0.698,3.01E-80
Ifi204,1.55E-40,0.588728936,0.389,0.238,4.16E-36
Ccny,2.80E-52,0.591083976,0.591,0.431,7.51E-48
Aopep,4.99E-69,0.591570046,0.646,0.455,1.34E-64
Fam214a,2.10E-45,0.595088399,0.308,0.171,5.61E-41
Snx8,1.34E-66,0.596310756,0.393,0.201,3.59E-62
B4galt5,5.36E-56,0.599050436,0.276,0.127,1.43E-51
Plekha1,2.59E-80,0.599502659,0.617,0.386,6.94E-76
Tecpr1,1.39E-50,0.607374281,0.27,0.13,3.73E-46
Myo1f,3.10E-138,0.615333199,0.926,0.785,8.31E-134
Lonrf3,1.42E-64,0.622191833,0.312,0.142,3.81E-60
Atg7,1.21E-70,0.622994177,0.458,0.251,3.24E-66
Vps13c,9.01E-81,0.626476325,0.657,0.444,2.41E-76
Mapkapk2,9.13E-51,0.630239943,0.342,0.186,2.45E-46
Tent5c,5.64E-58,0.630603917,0.343,0.179,1.51E-53
Rufy3,1.15E-66,0.6307223,0.494,0.296,3.07E-62
Plin2,1.87E-71,0.630969849,0.265,0.101,5.01E-67
Rell1,1.97E-65,0.63776705,0.25,0.098,5.26E-61
Rbm47,3.45E-84,0.638552746,0.762,0.589,9.23E-80
Fam219a,2.25E-64,0.63869558,0.488,0.292,6.02E-60
Gpr137b,8.05E-65,0.645731386,0.301,0.135,2.15E-60
Otulin,7.80E-56,0.64641394,0.498,0.324,2.09E-51
AU020206,8.36E-113,0.647367336,0.821,0.598,2.24E-108
Coro1c,5.66E-72,0.648872725,0.397,0.2,1.52E-67
Dtnbp1,3.36E-82,0.652488375,0.581,0.354,9.01E-78
Tec,2.25E-81,0.653728734,0.635,0.438,6.02E-77
Slc15a3,1.17E-60,0.65543042,0.316,0.153,3.13E-56
Ctnnb1,1.07E-72,0.660398409,0.411,0.215,2.87E-68
Alpk1,1.35E-63,0.660709639,0.311,0.142,3.63E-59
Pik3cb,2.69E-80,0.661163573,0.621,0.426,7.21E-76
Cpd,1.09E-66,0.662111,0.357,0.175,2.93E-62
Atp2b1,1.28E-115,0.662254624,0.86,0.721,3.43E-111
Nlrc5,1.17E-71,0.665300955,0.379,0.184,3.13E-67
Dnmt3a,1.03E-99,0.665381459,0.783,0.605,2.77E-95
Slc38a6,3.05E-66,0.67702419,0.463,0.271,8.18E-62
Cd274,1.91E-68,0.679569679,0.275,0.113,5.11E-64
Ptprc,8.46E-176,0.681719399,0.934,0.818,2.27E-171
Rasgef1b,1.22E-59,0.684742629,0.281,0.13,3.28E-55
Cd63,6.66E-82,0.687326418,0.419,0.205,1.78E-77
Cd48,1.08E-78,0.69179792,0.499,0.282,2.90E-74
Myo9b,1.66E-113,0.692852837,0.704,0.444,4.44E-109
Tspan5,5.02E-63,0.695244739,0.395,0.211,1.34E-58
St8sia6,2.98E-80,0.70218818,0.361,0.161,7.97E-76
Slc23a2,1.09E-80,0.704270529,0.575,0.362,2.91E-76
Cd84,1.08E-145,0.705811065,0.888,0.713,2.90E-141
Fblim1,8.99E-90,0.706763106,0.37,0.158,2.41E-85
Atp6v1a,3.39E-80,0.708216119,0.434,0.227,9.07E-76
Plek,1.58E-67,0.715262548,0.628,0.484,4.24E-63
Slc16a10,2.12E-80,0.720404816,0.506,0.287,5.69E-76
Anxa4,3.20E-92,0.725149097,0.269,0.088,8.58E-88
Ttyh2,3.99E-95,0.729504272,0.255,0.077,1.07E-90
Sgms1,3.15E-86,0.730495891,0.602,0.401,8.44E-82
Abcg1,1.14E-88,0.730817327,0.524,0.294,3.06E-84
Sntb2,2.94E-71,0.731595442,0.294,0.123,7.88E-67
Tpd52,1.63E-92,0.73322969,0.608,0.384,4.36E-88
Rassf3,3.41E-99,0.733254099,0.615,0.368,9.14E-95
Znrf3,2.04E-94,0.73794311,0.497,0.255,5.46E-90
Cd83,3.41E-54,0.739165353,0.354,0.192,9.12E-50
Itpkb,1.25E-80,0.739477011,0.583,0.385,3.35E-76
Dgkz,4.32E-105,0.741707748,0.648,0.425,1.16E-100
Nfe2l2,5.58E-87,0.742869742,0.623,0.422,1.49E-82
Trerf1,5.09E-99,0.744171949,0.287,0.093,1.36E-94
Gm37168,1.97E-97,0.747247361,0.267,0.082,5.28E-93
Hif1a,2.70E-87,0.761284371,0.511,0.289,7.24E-83
Ercc6,8.89E-90,0.763639149,0.293,0.108,2.38E-85
Slc25a25,6.21E-80,0.764793015,0.365,0.171,1.66E-75
Eepd1,2.32E-82,0.764805563,0.347,0.153,6.23E-78
Bcl2l1,1.74E-86,0.766193352,0.575,0.393,4.66E-82
Sgk1,6.43E-75,0.766373483,0.382,0.193,1.72E-70
Arhgap24,2.30E-125,0.766482953,0.77,0.504,6.15E-121
Nceh1,1.05E-95,0.76968989,0.408,0.182,2.81E-91
Ell2,5.92E-76,0.776538477,0.305,0.13,1.59E-71
Peak1,6.15E-101,0.782686298,0.641,0.411,1.65E-96
Itga5,5.32E-99,0.784907541,0.283,0.093,1.42E-94
Nrp2,2.32E-101,0.790885486,0.495,0.252,6.21E-97
Gnptab,1.16E-106,0.795615654,0.411,0.176,3.10E-102
Nrp1,3.82E-123,0.802035693,0.769,0.533,1.02E-118
P2rx4,1.57E-125,0.812267888,0.683,0.407,4.21E-121
4930533B01Rik,1.70E-100,0.818043304,0.275,0.086,4.55E-96
Csf2ra,3.45E-120,0.829458049,0.543,0.276,9.24E-116
Fmnl2,1.94E-108,0.830593641,0.727,0.497,5.18E-104
Gm15283,1.51E-94,0.840296984,0.544,0.307,4.05E-90
Mfsd12,1.11E-131,0.842220137,0.345,0.108,2.96E-127
Iqgap1,2.95E-122,0.849012609,0.294,0.082,7.91E-118
Asph,2.02E-158,0.852655972,0.813,0.625,5.41E-154
Gng12,9.17E-120,0.854968981,0.599,0.345,2.46E-115
Arhgap26,2.40E-121,0.858553426,0.406,0.156,6.42E-117
Rnf149,4.08E-110,0.858930842,0.436,0.203,1.09E-105
Soat1,5.59E-130,0.859053005,0.568,0.294,1.50E-125
Aplp2,2.89E-117,0.863302184,0.517,0.256,7.74E-113
