"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Smurf1",3.34928485665411e-13,0.102730617414978,0.294,0.318,8.98747098434565e-09
"Slf2",3.64417116484317e-13,-0.103631204579447,0.354,0.436,9.77876890374015e-09
"Cdk12",3.7941938541273e-13,-0.155411073900554,0.398,0.494,1.01813397881652e-08
"Svil",3.83702724300609e-13,0.118460291903245,0.307,0.336,1.02962789038825e-08
"Tpd52",4.22682934959364e-13,-0.156793813595006,0.387,0.484,1.13422738766996e-08
"Vps13c",4.67863358388214e-13,-0.222446584159446,0.47,0.584,1.25546453589893e-08
"Ncor1",4.69500163343929e-13,-0.13960456813642,0.519,0.621,1.2598567383171e-08
"Fcgr2b",4.6959205501332e-13,-0.161799422540312,0.191,0.268,1.26010332042274e-08
"Wasf2",4.89523669101702e-13,0.110809770016447,0.65,0.688,1.31358781366751e-08
"Slc38a6",5.35279326258122e-13,-0.139890021360349,0.263,0.348,1.43636854408105e-08
"Riok3",5.6591894955996e-13,-0.105115851367348,0.265,0.338,1.5185869092492e-08
"Ppcdc",6.11901981349603e-13,0.14880685809278,0.502,0.521,1.64197777675353e-08
"Rab40c",6.67178390989758e-13,-0.126349532766003,0.311,0.393,1.79030649438192e-08
"Wdr44",7.59829003470034e-13,0.183588908486906,0.312,0.315,2.03892514791149e-08
"Cadm2",8.03234660633031e-13,0.376478326677237,0.261,0.205,2.15539988834268e-08
"Pcm1",8.35571242562939e-13,-0.104064884067502,0.408,0.49,2.24217187229339e-08
"Map3k1",8.38851491793346e-13,-0.15904787243727,0.242,0.323,2.25097409307826e-08
"P3h2",9.3151528970568e-13,0.167154664076114,0.479,0.498,2.49962812839622e-08
"Nrxn1",9.54498547835191e-13,0.336230500943986,0.274,0.187,2.56130140326095e-08
"Trafd1",9.59186443214063e-13,-0.228599255927909,0.219,0.309,2.57388090172062e-08
"Man1a2",9.61995840804387e-13,0.11126396622467,0.535,0.564,2.58141963921449e-08
"Mark2",1.05262098849306e-12,-0.117914587661974,0.389,0.478,2.82460316052227e-08
"Susd6",1.0730982483391e-12,-0.196384408614047,0.478,0.584,2.87955183959315e-08
"Cd81",1.12022241961738e-12,0.103904440024651,0.505,0.535,3.00600484080127e-08
"Golm1",1.27948309544248e-12,0.230740726427147,0.444,0.425,3.43336493831036e-08
"Ube4b",1.30618739197461e-12,-0.128808160137312,0.218,0.291,3.50502324762467e-08
"Havcr2",1.38665391640211e-12,0.196622892904692,0.459,0.457,3.72094711927341e-08
