,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Hdac9,4.82E-46,-0.154512255,0.419,0.312,1.21E-41
Kansl1l,5.00E-46,0.093183874,0.406,0.269,1.25E-41
Slc38a9,5.58E-46,-0.002066266,0.26,0.161,1.40E-41
Rsrc2,5.60E-46,0.141581715,0.292,0.168,1.40E-41
Metap1d,6.36E-46,-0.173523159,0.256,0.184,1.59E-41
Apba1,6.56E-46,-0.280652326,0.361,0.303,1.64E-41
Srpk2,6.96E-46,0.001888812,0.303,0.195,1.74E-41
Dis3l2,7.03E-46,0.145734782,0.282,0.157,1.76E-41
Ank2,7.08E-46,-0.098522745,0.542,0.419,1.77E-41
Atg10,7.29E-46,0.075288377,0.275,0.163,1.83E-41
Lrrc8d,7.44E-46,0.059715299,0.276,0.161,1.86E-41
Supt3,7.52E-46,0.027250549,0.252,0.149,1.88E-41
Stag2,8.21E-46,-0.121195032,0.322,0.235,2.06E-41
Dock8,8.44E-46,0.026172816,0.749,0.585,2.11E-41
Ptprc,8.80E-46,0.240085535,0.696,0.494,2.20E-41
Tbc1d14,9.25E-46,0.046966313,0.292,0.18,2.32E-41
Faf1,9.66E-46,-0.048423062,0.255,0.164,2.42E-41
Pitpna,9.90E-46,-0.003411206,0.286,0.184,2.48E-41
Crebrf,1.02E-45,0.113692345,0.271,0.154,2.56E-41
St3gal3,1.07E-45,0.048038979,0.265,0.157,2.69E-41
Arsb,1.13E-45,0.015115617,0.287,0.178,2.84E-41
Arhgap45,1.24E-45,0.168584626,0.684,0.497,3.11E-41
Kcmf1,1.33E-45,0.249402455,0.271,0.136,3.32E-41
Thrap3,1.39E-45,0.036186951,0.254,0.152,3.47E-41
Olfr56,1.42E-45,0.242119101,0.387,0.232,3.54E-41
Gm16337,1.42E-45,-0.048909254,0.443,0.324,3.55E-41
Fhit,1.45E-45,-0.318672757,0.464,0.391,3.63E-41
Zmynd11,1.56E-45,-0.094610703,0.271,0.186,3.90E-41
Ehmt1,1.76E-45,-0.057324203,0.255,0.168,4.42E-41
Zfp407,1.77E-45,0.024285903,0.293,0.185,4.44E-41
Sbno1,1.78E-45,0.294823645,0.252,0.117,4.45E-41
Fam102b,1.80E-45,-0.034902573,0.378,0.265,4.51E-41
Phf20,1.89E-45,0.019846941,0.269,0.168,4.74E-41
Zufsp,2.08E-45,0.163412705,0.309,0.178,5.21E-41
Oxr1,2.33E-45,0.010217664,0.415,0.289,5.83E-41
Fam208a,2.86E-45,0.094955868,0.274,0.16,7.16E-41
Bcl2l1,3.17E-45,0.160677177,0.289,0.155,7.93E-41
Peli2,3.43E-45,0.059286083,0.275,0.169,8.59E-41
Tcf7l2,3.68E-45,-0.250689508,0.263,0.201,9.21E-41
Ext1,3.70E-45,-0.072357304,0.35,0.235,9.27E-41
Cmtm7,4.08E-45,-0.05612029,0.28,0.184,1.02E-40
Tpp2,4.15E-45,-0.124836385,0.25,0.175,1.04E-40
Bclaf1,4.42E-45,0.193923153,0.275,0.148,1.11E-40
Vps13a,4.56E-45,-0.102164146,0.364,0.265,1.14E-40
Rnf130,4.63E-45,-0.021820924,0.256,0.161,1.16E-40
Cdk14,5.67E-45,0.177644654,0.412,0.256,1.42E-40
Ly6e,6.17E-45,0.02357704,0.275,0.167,1.55E-40
Mgea5,6.81E-45,-0.225488592,0.252,0.188,1.70E-40
Gm26733,7.47E-45,-0.021613131,0.385,0.269,1.87E-40
Fam49b,7.93E-45,0.017855208,0.721,0.567,1.99E-40
AC149090.1,8.33E-45,0.052559236,0.786,0.614,2.09E-40
Vgll4,9.43E-45,0.09186175,0.29,0.173,2.36E-40
Ctsc,9.61E-45,-0.020815173,0.276,0.177,2.41E-40
Mia2,9.72E-45,-0.015593048,0.271,0.175,2.43E-40
Bbs9,1.03E-44,-0.288438872,0.408,0.349,2.57E-40
Sik2,1.20E-44,-0.101866791,0.268,0.184,3.01E-40
Slc9a9,1.26E-44,-0.065911917,0.705,0.56,3.17E-40
Sipa1,1.31E-44,0.081335574,0.261,0.154,3.28E-40
Camk1d,1.37E-44,0.042398493,0.78,0.608,3.43E-40
Rab10,1.50E-44,-0.10085007,0.3,0.208,3.76E-40
Nlk,1.72E-44,0.083484714,0.284,0.166,4.30E-40
Gbf1,1.83E-44,-0.042780051,0.256,0.165,4.57E-40
Inpp4b,2.13E-44,0.079806308,0.746,0.573,5.34E-40
Kif13b,2.18E-44,-0.015005579,0.295,0.194,5.46E-40
Hltf,2.22E-44,-0.227489548,0.272,0.206,5.55E-40
Fndc3a,2.27E-44,0.159277698,0.293,0.167,5.69E-40
Lcorl,2.28E-44,-0.120510051,0.297,0.212,5.70E-40
Galnt1,2.34E-44,-0.014734958,0.261,0.169,5.86E-40
Cadm1,2.41E-44,-0.075646822,0.532,0.394,6.03E-40
Rhoq,2.45E-44,0.066294662,0.272,0.162,6.13E-40
Fam172a,2.49E-44,0.05330602,0.546,0.401,6.23E-40
Lyn,2.50E-44,-0.103218982,0.799,0.671,6.25E-40
Nrd1,2.65E-44,0.050598491,0.25,0.146,6.64E-40
Pkn2,3.16E-44,0.028487647,0.252,0.154,7.91E-40
Rassf3,3.17E-44,0.310007208,0.355,0.199,7.94E-40
4930599N23Rik,3.34E-44,0.113869926,0.257,0.142,8.36E-40
1600010M07Rik,3.50E-44,0.10183925,0.285,0.167,8.76E-40
Osbpl9,3.92E-44,0.241118826,0.309,0.168,9.82E-40
Mthfs,4.04E-44,-0.001359019,0.278,0.173,1.01E-39
Cst3,4.30E-44,-0.443456362,0.78,0.702,1.08E-39
Mast4,5.99E-44,0.070790705,0.293,0.173,1.50E-39
Tubgcp5,6.18E-44,-0.209066994,0.297,0.228,1.55E-39
Ubash3b,6.42E-44,0.193091839,0.602,0.417,1.61E-39
Arfgef1,6.87E-44,0.059099663,0.258,0.155,1.72E-39
Ubr3,7.22E-44,0.030382144,0.287,0.178,1.81E-39
Tial1,7.74E-44,0.182500396,0.255,0.133,1.94E-39
Prpf4b,7.75E-44,-0.172709554,0.478,0.389,1.94E-39
Dennd1b,8.84E-44,-0.060199256,0.264,0.175,2.21E-39
Slc24a3,1.29E-43,-0.215256033,0.343,0.268,3.24E-39
Tmcc1,1.36E-43,-0.050485516,0.424,0.307,3.41E-39
Msn,1.48E-43,0.052214374,0.254,0.153,3.70E-39
Slc29a3,1.50E-43,0.078370312,0.253,0.149,3.77E-39
Phip,1.66E-43,-0.05725198,0.311,0.212,4.15E-39
Gm26836,1.74E-43,0.148678251,0.252,0.139,4.35E-39
Foxp1,1.85E-43,-0.15169772,0.34,0.26,4.63E-39
Zfc3h1,1.87E-43,0.123456171,0.255,0.142,4.69E-39
Pnn,1.97E-43,0.031931839,0.262,0.16,4.94E-39
Nbea,2.17E-43,0.05820223,0.286,0.166,5.43E-39
Zmynd8,2.18E-43,0.143279685,0.272,0.152,5.46E-39
Sema4d,2.83E-43,0.106115441,0.282,0.167,7.09E-39
Rapgef6,3.00E-43,0.090554538,0.343,0.22,7.52E-39
Notch2,3.20E-43,-0.004612655,0.266,0.171,8.02E-39
Dip2c,3.20E-43,-0.001027174,0.296,0.191,8.02E-39
Map2k5,3.38E-43,-0.067286756,0.266,0.181,8.47E-39
Abl1,3.54E-43,0.071903769,0.264,0.158,8.87E-39
Insr,4.16E-43,-0.054151979,0.25,0.16,1.04E-38
AW554918,4.23E-43,-0.050522303,0.252,0.164,1.06E-38
Psme4,4.37E-43,0.093565241,0.287,0.173,1.09E-38
Nufip2,4.57E-43,0.128083939,0.272,0.156,1.14E-38
Agmo,4.91E-43,-0.179532066,0.491,0.4,1.23E-38
Cacna1d,6.42E-43,-0.000936751,0.537,0.401,1.61E-38
Scaf8,6.80E-43,0.003135359,0.266,0.169,1.70E-38
Arhgap5,7.15E-43,-0.032057612,0.602,0.461,1.79E-38
Peak1,9.33E-43,-0.290627459,0.337,0.277,2.34E-38
2010111I01Rik,9.37E-43,0.169002538,0.326,0.191,2.35E-38
Dgkz,1.11E-42,0.296477753,0.263,0.128,2.77E-38
Ehd4,1.13E-42,-0.023068219,0.25,0.161,2.83E-38
Brip1os,1.24E-42,-0.017586028,0.271,0.176,3.11E-38
Gm17231,1.36E-42,-0.258637578,0.305,0.245,3.40E-38
Ccr5,1.44E-42,-0.053336471,0.309,0.208,3.61E-38
A830008E24Rik,1.60E-42,0.014739723,0.319,0.207,4.00E-38
Gm26694,1.76E-42,0.159538713,0.315,0.187,4.40E-38
Dennd4a,1.78E-42,0.102867392,0.645,0.475,4.46E-38
Ntpcr,2.05E-42,0.186789206,0.266,0.146,5.13E-38
Cacnb2,2.05E-42,-0.264619302,0.503,0.418,5.14E-38
Kmt2a,2.47E-42,0.087638317,0.264,0.154,6.19E-38
Rtn1,2.51E-42,-0.092611075,0.342,0.249,6.29E-38
Eef1a1,2.81E-42,0.036374521,0.277,0.172,7.02E-38
Lpp,2.92E-42,-0.111059532,0.265,0.182,7.32E-38
Kcnma1,3.19E-42,0.228966335,0.423,0.259,7.99E-38
Tbl1x,3.89E-42,-0.090501969,0.272,0.188,9.73E-38
B430010I23Rik,6.07E-42,0.055945087,0.293,0.187,1.52E-37
Top1,6.61E-42,0.001856124,0.277,0.176,1.65E-37
Gm48678,7.47E-42,0.134809254,0.447,0.302,1.87E-37
Zfand6,8.66E-42,-0.153371256,0.27,0.194,2.17E-37
Znrf1,9.85E-42,0.084578107,0.263,0.157,2.47E-37
Akt3,1.08E-41,-0.003405385,0.35,0.237,2.71E-37
Ubl3,1.21E-41,-0.057633639,0.259,0.175,3.02E-37
8030442B05Rik,1.22E-41,-0.048382175,0.316,0.218,3.05E-37
Pacsin2,1.44E-41,-0.158893842,0.262,0.193,3.60E-37
Etnk1,1.52E-41,0.153499213,0.255,0.137,3.81E-37
Canx,1.63E-41,-0.143574369,0.254,0.185,4.07E-37
Ankrd12,1.85E-41,-0.089074442,0.308,0.221,4.64E-37
Oprm1,1.94E-41,0.420963621,0.296,0.141,4.85E-37
Slf2,1.99E-41,-0.024141995,0.269,0.177,4.98E-37
Lysmd4,2.06E-41,-0.067455416,0.85,0.721,5.16E-37
Mitf,2.06E-41,0.377568403,0.574,0.37,5.17E-37
Sik3,2.17E-41,0.116052864,0.281,0.163,5.43E-37
Cdk8,2.70E-41,0.034836158,0.279,0.176,6.76E-37
Zranb2,4.50E-41,0.044363107,0.268,0.166,1.13E-36
Pnpla7,4.91E-41,0.134535464,0.493,0.346,1.23E-36
Cnot6l,5.37E-41,0.07258745,0.257,0.155,1.35E-36
Cop1,5.85E-41,0.077952712,0.251,0.148,1.47E-36
Itga9,5.99E-41,-0.000599214,0.258,0.17,1.50E-36
Eml6,6.16E-41,-0.042454085,0.291,0.192,1.54E-36
P2rx4,8.01E-41,0.233236932,0.276,0.148,2.01E-36
Numb,9.08E-41,-0.190665007,0.668,0.574,2.27E-36
Osbpl8,9.16E-41,0.085989495,0.34,0.217,2.29E-36
Nfe2l2,1.00E-40,0.032637735,0.288,0.182,2.51E-36
Mbnl1,1.24E-40,0.052208075,0.806,0.644,3.10E-36
Rb1cc1,1.29E-40,-0.019416017,0.25,0.163,3.23E-36
Ptprj,1.37E-40,0.067848801,0.696,0.532,3.42E-36
Cers6,2.24E-40,0.19818854,0.258,0.137,5.61E-36
Uty,2.50E-40,0.073932318,0.261,0.159,6.27E-36
Plek,3.84E-40,-0.01768348,0.348,0.238,9.61E-36
Trappc9,4.25E-40,-0.001376517,0.265,0.169,1.07E-35
4930517O19Rik,4.79E-40,0.097225636,0.301,0.186,1.20E-35
St3gal5,4.79E-40,0.085532144,0.297,0.184,1.20E-35
Apbb1ip,1.20E-39,-0.024359281,0.707,0.564,3.01E-35
Ncoa1,1.27E-39,-0.091285838,0.268,0.183,3.18E-35
Mkl1,1.50E-39,0.020153366,0.277,0.184,3.75E-35
Pitpnc1,2.13E-39,0.257072394,0.575,0.397,5.34E-35
Pbrm1,4.45E-39,0.138912289,0.252,0.146,1.11E-34
Phkb,5.50E-39,-0.002452201,0.277,0.18,1.38E-34
Chd9,6.53E-39,0.001650546,0.745,0.599,1.63E-34
Tg,7.14E-39,-0.092926674,0.307,0.223,1.79E-34
Fchsd2,7.21E-39,0.102355118,0.648,0.484,1.81E-34
Sgms1,7.59E-39,0.090781851,0.254,0.148,1.90E-34
Ttc3,9.19E-39,0.076389601,0.281,0.171,2.30E-34
Apobec1,1.05E-38,0.323929037,0.329,0.176,2.62E-34
Pag1,2.04E-38,-0.007717983,0.78,0.638,5.11E-34
Arid5b,2.53E-38,0.142515998,0.331,0.202,6.35E-34
Maml3,4.35E-38,-0.078411088,0.766,0.638,1.09E-33
Msi2,4.81E-38,-0.153786092,0.285,0.217,1.20E-33
Frmd4a,6.67E-38,-0.070256021,0.753,0.626,1.67E-33
Tpr,8.12E-38,0.075667938,0.272,0.17,2.03E-33
4930444A19Rik,1.15E-37,-0.008021496,0.445,0.334,2.88E-33
Cradd,1.46E-37,0.039495512,0.277,0.179,3.66E-33
4933406I18Rik,1.68E-37,0.029859952,0.633,0.485,4.21E-33
Hnrnpdl,2.55E-37,0.029957155,0.25,0.148,6.39E-33
Wwox,3.12E-37,-0.09928909,0.516,0.404,7.81E-33
Galnt7,1.31E-36,0.184434836,0.283,0.164,3.29E-32
Gm26916,1.77E-36,-0.167348856,0.266,0.199,4.44E-32
Gm19710,2.84E-36,-0.090022765,0.284,0.205,7.12E-32
Plcl1,4.44E-36,0.046544214,0.748,0.593,1.11E-31
Atxn1,9.21E-36,-0.102452148,0.366,0.274,2.31E-31
Immp2l,9.35E-36,-0.012774544,0.358,0.251,2.34E-31
Fryl,1.11E-35,0.126917884,0.258,0.154,2.78E-31
Gm26848,1.21E-35,0.272727819,0.265,0.137,3.03E-31
Ttr,2.04E-35,-1.052416653,0.171,0.333,5.12E-31
Fth1,3.06E-35,-0.121752626,0.279,0.196,7.66E-31
Sdk1,5.72E-35,-0.267582915,0.272,0.219,1.43E-30
9930021J03Rik,2.35E-34,0.037896759,0.255,0.166,5.88E-30
Fnip2,2.53E-34,0.113636471,0.309,0.202,6.34E-30
Hpgd,2.73E-34,-0.097578839,0.259,0.183,6.83E-30
Cdk6,2.39E-33,0.122557264,0.261,0.155,5.99E-29
Nkain2,2.76E-33,0.170434909,0.269,0.138,6.91E-29
Gab2,3.18E-33,0.041496905,0.767,0.621,7.95E-29
Csmd3,4.72E-33,-0.400569605,0.827,0.806,1.18E-28
Macf1,6.50E-33,0.012566804,0.798,0.658,1.63E-28
Epsti1,6.81E-33,0.274581106,0.317,0.188,1.70E-28
Rbpj,7.19E-33,0.009165573,0.254,0.154,1.80E-28
Mef2c,1.26E-32,-0.227240031,0.785,0.717,3.17E-28
Epb41l2,1.38E-32,-0.072455714,0.835,0.716,3.45E-28
Traf3,3.14E-32,0.234277186,0.254,0.141,7.86E-28
Gm26827,4.17E-32,-0.004033853,0.302,0.214,1.04E-27
Gm20388,1.64E-31,0.137326887,0.922,0.789,4.12E-27
Ly86,2.19E-31,0.019242542,0.709,0.567,5.48E-27
Inpp5d,2.21E-31,-0.067627305,0.881,0.771,5.53E-27
Pde4d,7.85E-31,-0.359422055,0.27,0.247,1.96E-26
Nr3c2,1.28E-30,-0.110941465,0.254,0.193,3.19E-26
Spag5,1.28E-30,-0.205833346,0.273,0.209,3.22E-26
Mertk,1.50E-30,-0.04046299,0.842,0.718,3.75E-26
Qk,1.98E-30,-0.139721549,0.833,0.735,4.96E-26
Atg16l2,2.28E-30,-0.049061362,0.273,0.198,5.70E-26
Zfhx3,3.04E-30,-0.112426485,0.816,0.717,7.62E-26
Nav3,4.07E-30,-0.215931388,0.795,0.723,1.02E-25
Apbb2,5.75E-30,0.304913418,0.389,0.244,1.44E-25
Rbfox1,1.13E-29,0.027846944,0.287,0.178,2.84E-25
Snhg11,1.55E-29,0.382473657,0.482,0.295,3.88E-25
Tmcc3,7.04E-29,0.059020268,0.824,0.687,1.76E-24
Hexb,9.94E-29,-0.091198936,0.812,0.705,2.49E-24
Gm35188,2.31E-28,0.031771,0.784,0.656,5.79E-24
Pbx3,2.59E-28,0.030185974,0.253,0.167,6.48E-24
Fat3,1.12E-27,0.085187139,0.382,0.269,2.81E-23
Ldlrad4,5.99E-27,0.057278995,0.831,0.695,1.50E-22
Gm20663,2.18E-26,0.40426237,0.429,0.284,5.45E-22
Slc8a1,5.13E-24,0.040061298,0.838,0.714,1.28E-19
Srgap2,1.20E-23,-0.250214849,0.888,0.838,3.00E-19
Tgfbr1,4.13E-23,-0.214594139,0.881,0.827,1.04E-18
Chst11,1.23E-22,0.226797133,0.258,0.163,3.07E-18
Mef2a,5.40E-22,-0.114698548,0.882,0.804,1.35E-17
Zeb2,5.87E-22,0.095115074,0.85,0.726,1.47E-17
Arhgap15,8.54E-22,-0.051383475,0.283,0.207,2.14E-17
Gria2,1.50E-21,-0.045322239,0.293,0.194,3.76E-17
Kcnip4,1.57E-21,-0.025280613,0.333,0.224,3.94E-17
mt-Co3,7.74E-20,-0.462687128,0.283,0.28,1.94E-15
Ssh2,1.05E-19,0.032154787,0.815,0.703,2.63E-15
Lrmda,1.73E-19,0.289951447,0.894,0.79,4.34E-15
Elmo1,4.14E-19,-0.188661593,0.91,0.861,1.04E-14
Nav2,8.83E-19,0.006753193,0.855,0.756,2.21E-14
Dock4,1.18E-16,-0.119948029,0.86,0.795,2.94E-12
Fgf13,1.42E-15,0.256462514,0.467,0.352,3.55E-11
Meg3,2.25E-15,0.072083377,0.493,0.368,5.64E-11
mt-Atp6,2.06E-14,-0.400550714,0.247,0.25,5.16E-10
Tanc2,3.79E-13,0.090681618,0.897,0.809,9.50E-09
Lsamp,1.13E-11,-0.200772383,0.292,0.244,2.83E-07
Plxdc2,7.49E-07,0.061727194,0.883,0.821,0.01875857
Malat1,0.005709069,-0.106719851,1,0.999,1
