"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Adamtsl1",8.73790520961838e-10,-0.0726254395056696,0.288,0.337,2.18823360164473e-05
"Cadps",8.90089496185236e-10,-0.0554272964509563,0.211,0.25,2.22905112529669e-05
"Trpm7",9.11897506083397e-10,-0.133519404465209,0.293,0.351,2.28366492448465e-05
"Ppp2r2a",9.30660799065111e-10,-0.020309460152603,0.282,0.322,2.33065383909876e-05
"Dnajc1",9.4994828826308e-10,0.0515327075179592,0.306,0.331,2.37895549829723e-05
"Gm26904",9.52247485049504e-10,-0.0893914010620025,0.21,0.253,2.38471337680947e-05
"Fam172a",1.02792428460064e-09,-0.0553509625884936,0.283,0.332,2.57423078592537e-05
"Wnk1",1.0378046651387e-09,-0.0239147050310322,0.387,0.433,2.59897422290685e-05
"Nav3",1.10671916240839e-09,0.0645894981572548,0.234,0.265,2.77155679841934e-05
"Elmo1",1.10861574500527e-09,0.0305366637057087,0.7,0.742,2.77630641021669e-05
"Car2",1.13641724660255e-09,-0.134280609873318,0.33,0.395,2.84592971066677e-05
"Gsk3b",1.13978338715393e-09,-0.0232124425936879,0.252,0.291,2.85435953644959e-05
"Pafah1b1",1.21565110160142e-09,-0.0330363548764883,0.385,0.432,3.04435505374044e-05
"Ankrd17",1.23424802813475e-09,0.119959284213332,0.252,0.264,3.09092733685785e-05
"Btaf1",1.28326026493481e-09,-0.0631295241784549,0.239,0.283,3.21366868147625e-05
"Sfpq",1.44976344046725e-09,0.04488618645154,0.287,0.311,3.63064258396213e-05
"Slc38a2",1.57558913258197e-09,-0.177285105076852,0.393,0.466,3.94574786472504e-05
"Syne1",1.64216990621846e-09,-0.0892868626063592,0.27,0.321,4.11248609614289e-05
"Xkr4",1.66356450650633e-09,-0.139042089503487,0.277,0.337,4.16606459364381e-05
"Bicd1",1.66972889352656e-09,-0.053614175036538,0.241,0.285,4.18150206805856e-05
"Ankhd1",1.72224480234794e-09,-0.0435600425340219,0.308,0.354,4.31301765851994e-05
