"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC151836.1",3.01151351498918e-05,0.587088290744154,0.216,0.166,0.754173329558741
"Arhgef28",3.04323399295511e-05,-0.462941803608451,0.224,0.265,0.762117088855749
"Ankrd44",3.06301443997023e-05,0.59788494915414,0.235,0.182,0.767070706201746
"Igsf5",3.13170974901783e-05,-0.636778988108193,0.122,0.164,0.784274072446536
"Il1rapl1",3.69055743492759e-05,0.473064718808257,0.25,0.198,0.924226298428916
"Tgfb2",3.84777095741373e-05,-0.403569711092097,0.304,0.362,0.96359728086512
"Macrod2",3.94898145057345e-05,-0.398815066611047,0.322,0.377,0.988943424667108
"Ddx3y",4.05208287853737e-05,0.635099752448998,0.134,0.106,1
"Prlr",4.11345746891308e-05,-0.277994166477891,0.46,0.512,1
"0610010F05Rik",4.14474814929404e-05,0.699265997882516,0.13,0.085,1
"Akr1a1",4.23302026539444e-05,-0.444189234804687,0.154,0.16,1
"Sorbs1",4.26445634693515e-05,0.411100203518285,0.488,0.436,1
"Rai14",4.32934288532391e-05,-0.335932095670235,0.33,0.375,1
"Slc25a36",4.33980176416842e-05,-0.356415461907209,0.334,0.382,1
"Ica1",4.65011012670827e-05,-0.754660287968285,0.103,0.135,1
"Gm28153",4.65327980303697e-05,0.612733004251639,0.216,0.166,1
"Gm36908",4.76713097030291e-05,0.685886071542056,0.147,0.113,1
"St3gal6",4.92195964195186e-05,0.572463742402857,0.257,0.2,1
"Gpx4",5.02051411454141e-05,0.328956459472454,0.175,0.127,1
"Cdkal1",5.13982827631528e-05,-0.331426746435096,0.392,0.436,1
"Gulp1",5.17382859888736e-05,-0.256597325943205,0.507,0.545,1
"Kif9",5.24432316903496e-05,0.40134960537606,0.43,0.369,1
"Sat1",5.48655693560553e-05,0.710341930228479,0.176,0.136,1
"Sdccag8",5.52053329792858e-05,0.399765195770017,0.332,0.269,1
"Fbxl13",5.88058658048501e-05,0.696703145131416,0.124,0.08,1
"Ostm1",5.94341403492942e-05,-0.777230718855083,0.084,0.121,1
"Tenm3",5.95834931622103e-05,-0.704161100912408,0.216,0.223,1
"Npr3",6.30777153633168e-05,-0.381718217168153,0.234,0.27,1
"Limk2",6.38338114187772e-05,-0.493222714912349,0.198,0.256,1
"Tctex1d4",6.88515398766078e-05,0.641338032949266,0.116,0.075,1
"Srgap3",7.54293745368184e-05,0.324386729503718,0.558,0.51,1
"Cdkn1c",7.62902210610406e-05,0.4956883304149,0.194,0.14,1
"Arvcf",7.65560090144761e-05,0.598070328629759,0.192,0.141,1
"Adam22",7.66539193016768e-05,0.517402055005956,0.233,0.182,1
"Ugdh",7.77872906934862e-05,-0.571189495206625,0.115,0.144,1
"Hspa4l",7.80902855791329e-05,0.605463799242971,0.178,0.143,1
"Grk4",7.86908399393784e-05,0.364781330518268,0.316,0.253,1
"Nlgn1",9.04171494410778e-05,0.813496242890852,0.228,0.2,1
"Adgrb3",9.3104250017694e-05,0.506275377372587,0.227,0.195,1
"Thsd7a",9.92440851238351e-05,0.405718551515744,0.267,0.207,1
"Cfap65",9.98666941711339e-05,0.332840235700808,0.496,0.445,1
"Smarca4",0.000103331659969226,-0.433057332950549,0.204,0.255,1
"Iqgap1",0.000107952965359947,-0.504289451361144,0.233,0.271,1
"Nrxn2",0.000108215425764178,0.412920272672364,0.1,0.064,1
"Ctnna3",0.000111596186926462,0.71835033297246,0.151,0.105,1
"Pkp2",0.000118373077048365,-0.645222382368689,0.085,0.116,1
"Cobl",0.00012079713887113,-0.457471520770465,0.189,0.232,1
"Casc1",0.000123294721622114,0.729056490397785,0.109,0.071,1
"Arl13b",0.000129012452671144,0.746926679916386,0.147,0.111,1
"Rbm4b",0.000135342676577296,0.433782900953057,0.233,0.176,1
"Ccdc170",0.00013638878416192,0.425100276807141,0.318,0.267,1
"Arhgef10l",0.000141734587909449,-0.574594053384263,0.098,0.118,1
"Cfap44",0.000146640155944483,0.364084793746591,0.562,0.516,1
"Ccdc148",0.000146763132443792,0.440919529509219,0.425,0.379,1
"mt-Nd1",0.00015209743806994,0.337243155059574,0.291,0.23,1
"Pde4d",0.000153611698983519,-0.714134404515189,0.212,0.251,1
"1700029J07Rik",0.000163193612259955,0.517552982990614,0.171,0.122,1
"Maml3",0.000170835606501542,-0.433190174672579,0.286,0.331,1
"Rps8",0.000176029091290942,0.383920478892291,0.13,0.092,1
"Cfap70",0.000176776982417582,0.491860887659817,0.257,0.219,1
"Gm26725",0.000176787459741346,-0.642938230666026,0.074,0.113,1
"Hmgcr",0.0001767929270022,-0.68892259645489,0.08,0.101,1
"Klhl29",0.000177626593763867,-0.465689457084737,0.186,0.222,1
"Abcc1",0.000178264679856629,-0.35568034399037,0.23,0.257,1
"Atp11a",0.000183074561010072,-0.394872559125401,0.298,0.346,1
"Gm49380",0.000184024738741625,0.418322205863998,0.285,0.239,1
"Wdr72",0.000194877729842213,-0.382533442063508,0.261,0.318,1
"Rarb",0.000195000796555601,-0.846944843098154,0.099,0.132,1
"Plekha2",0.000197056824064382,0.782079517595059,0.1,0.064,1
"Atp5g2",0.000197322177830619,0.672313276218827,0.129,0.087,1
"Afdn",0.000222217147663419,-0.449181838037102,0.184,0.235,1
"Sumo1",0.00022435075302,0.409772261022624,0.506,0.468,1
"Shroom4",0.000230735182373337,-0.395649823757857,0.214,0.258,1
"Ccdc81",0.000258796960984236,0.725702266078216,0.11,0.073,1
"Erich2",0.000260849546183655,0.613146342561514,0.117,0.078,1
"Iqck",0.000277190998257306,0.455269126455948,0.295,0.255,1
"Srcin1",0.000278709915741976,-0.446601996966196,0.086,0.125,1
"Slc25a13",0.000290204145433575,-0.349235494112799,0.26,0.315,1
"Mark2",0.000298863639445374,-0.314699528475036,0.322,0.381,1
"Lyrm1",0.000301053874329634,0.709584940275451,0.127,0.091,1
"Mcc",0.00030421267950702,-0.498395117722507,0.172,0.214,1
"Hivep3",0.000312873299059637,-0.502493872611595,0.157,0.204,1
"Swap70",0.000315888021826313,-0.580534543472686,0.104,0.127,1
"Tmem38a",0.000321795162743308,-0.386716684669743,0.159,0.172,1
"Clu",0.000327453706183128,0.435735620531587,0.315,0.26,1
"Glp2r",0.000331094522561943,-0.355301436528957,0.268,0.324,1
"Ptprz1",0.000334520044090336,0.681070394193776,0.125,0.088,1
"Gm15886",0.000363385849173329,0.572145001893854,0.193,0.151,1
"Eef2k",0.000364899916163062,0.665026907269156,0.123,0.097,1
"Fzd3",0.000372507937530245,0.75542680455339,0.113,0.079,1
"Ptpn3",0.000377121742505203,-0.829842377918608,0.083,0.115,1
"Acnat1",0.000379213668753004,-0.547967210845076,0.112,0.153,1
"Zmynd8",0.000409578478994384,-0.267421704646368,0.371,0.422,1
"Pltp",0.000418580459446239,0.42268639306939,0.255,0.202,1
"Cfap52",0.000420164689104119,0.366305417066397,0.189,0.183,1
"Rasa2",0.000422103942304581,0.357540483556186,0.437,0.399,1
"Pon3",0.000423217391298304,-0.328050649941149,0.179,0.19,1
"Opcml",0.000425920872101456,-0.331467869057183,0.096,0.119,1
"Rbbp8",0.000431096851519444,-0.388512472115082,0.193,0.246,1
"Sh3bgrl",0.000455880051899148,-0.381360110295743,0.221,0.27,1
"Rffl",0.00046550990833066,-0.356215383538112,0.251,0.3,1
"Mtx1",0.000471006341773829,0.607909497661894,0.14,0.099,1
"Il6ra",0.00047887697619632,0.318845429534696,0.196,0.19,1
"Enkur",0.000479593487519909,0.447874194459216,0.214,0.177,1
"Gk5",0.000483782653485851,-0.674498777077966,0.092,0.106,1
"Hipk1",0.000483825970276638,0.526124871765498,0.232,0.19,1
"Kirrel3",0.000484103503125488,0.317366784825836,0.144,0.106,1
"Cux1",0.000489601641424311,-0.255837755751767,0.453,0.5,1
"Flvcr1",0.000489675488685132,0.611549748133552,0.13,0.092,1
"Rhobtb2",0.000493822942846697,-0.580069850677528,0.086,0.125,1
"Psd3",0.000501147853049718,-0.599488854231608,0.258,0.284,1
"Parva",0.000510457150511223,-0.270481185099628,0.426,0.476,1
"Zfp266",0.000521607607460513,-0.299255112167457,0.336,0.391,1
"Hsp90ab1",0.000526654713748068,0.414443638826361,0.218,0.167,1
"Gad1os",0.000538049702246148,0.533797387232011,0.155,0.12,1
"Ttc12",0.000546195024617583,0.65961098798387,0.112,0.089,1
"Micu2",0.000553267250239375,-0.374031812663367,0.202,0.236,1
"Tspan5",0.000554288159926295,-0.306100621891791,0.324,0.383,1
