"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Edem3",0.000125581999117356,0.252196054348823,0.106,0.081,1
"Stmn3",0.000133615975992998,-0.303212371068698,0.101,0.101,1
"mt-Cytb",0.00013422234376772,-0.35683435318878,0.217,0.256,1
"3300002I08Rik",0.000137049921495097,0.254571457799525,0.104,0.079,1
"Snx2",0.000137660322064462,-0.258789194012819,0.114,0.117,1
"Laptm4a",0.00013779581667027,-0.269240548400841,0.12,0.124,1
"Ramp1",0.000143804748174703,-0.292042785196818,0.168,0.186,1
"Supt16",0.000164665586165893,0.29727758737591,0.117,0.089,1
"Pou3f1",0.000171885936381165,-0.355402708442562,0.092,0.101,1
"Gm48747",0.000173228657445732,0.260307216286471,0.244,0.201,1
"Slc44a1",0.000183552788049312,0.353443049564206,0.296,0.252,1
"Syt1",0.00021225229709273,-0.511015515847167,0.146,0.175,1
"9630013A20Rik",0.000234202256661781,0.715883193541624,0.186,0.151,1
"C1ql1",0.000236164304279625,-0.257309861320086,0.229,0.249,1
"Rab3ip",0.000252597567559342,0.297788995081964,0.101,0.076,1
"Dusp15",0.000262646516301646,0.264805453209824,0.137,0.107,1
"Eif4a2",0.000285525074138838,0.26494986016471,0.123,0.096,1
"Mpp6",0.000289174294003249,0.272456562977691,0.253,0.211,1
"AC151836.1",0.000342055262207765,-0.284991301829252,0.106,0.108,1
"Invs",0.000343435372569083,-0.336738270721839,0.131,0.144,1
"Elavl3",0.000353881632326612,0.294118671588532,0.155,0.121,1
"Csmd2os",0.000373267641734223,0.296335795580312,0.219,0.18,1
"Gm16279",0.000394539527363853,0.251638321737483,0.109,0.084,1
"Ednrb",0.000399664061940434,-0.293584110792249,0.197,0.225,1
"Clpx",0.000415735978406775,-0.259923114150815,0.103,0.106,1
"Acadsb",0.000419197129170933,-0.292611818758962,0.144,0.159,1
"Chrm3",0.000425235746541456,0.424323651304822,0.112,0.083,1
"Csnk1g3",0.000449641268752856,0.260449597430759,0.241,0.201,1
"Fam76b",0.000542150390697683,0.303673755526707,0.128,0.1,1
"Pstpip2",0.000547196398947881,-0.316262032029496,0.175,0.2,1
"S100a3",0.00056473368653754,0.283033418727749,0.181,0.146,1
"Crot",0.000578265145634508,0.318765915736765,0.127,0.098,1
"Sulf1",0.000582590930105836,0.282308267354356,0.267,0.226,1
"Gm45321",0.000587870087594182,-0.432924923641637,0.115,0.131,1
"Kcnip4",0.000635270989669065,-0.260936233856616,0.254,0.259,1
"Wbp4",0.000638353491437019,-0.282375771194156,0.1,0.104,1
"Pld5",0.000664085351030321,0.293662219235132,0.114,0.088,1
"Stx5a",0.000720266141775342,-0.29683396531801,0.106,0.115,1
"Mtor",0.000841825194110793,0.327149230152074,0.139,0.109,1
"Gsg1l",0.00106063200325268,-0.392043878642452,0.094,0.122,1
"Unc13b",0.00110002785586497,-0.270147971050746,0.179,0.196,1
"Gucy1b1",0.00112752943739342,0.263799554680306,0.118,0.093,1
"Slc39a14",0.00128941334072666,0.444444707035977,0.102,0.076,1
"Ivd",0.00133100177691848,-0.26664382562198,0.111,0.119,1
"Ino80",0.00147432196754557,0.293003398428273,0.216,0.18,1
"AC161607.1",0.00147612308882734,-0.27861962944404,0.135,0.148,1
"Adora1",0.00156862762482919,0.300138988895877,0.136,0.108,1
"Vash1",0.00173695898360082,-0.290340969554744,0.112,0.123,1
"Cebpz",0.00175829689931907,0.254848808768379,0.109,0.085,1
"Cirbp",0.00177121688679592,-0.347161251929595,0.09,0.104,1
"Mios",0.00178062227351076,-0.381725222393767,0.094,0.114,1
"Dlgap2",0.00179264346281459,-0.378144804331811,0.149,0.172,1
"Stxbp6",0.00209217282919179,-0.266160880729031,0.215,0.241,1
"mt-Atp6",0.00217823409219646,-0.304107518260231,0.282,0.298,1
"Col18a1",0.00244165524820875,-0.413737717459134,0.09,0.113,1
"9330182L06Rik",0.00257686382351243,0.27462968085673,0.133,0.107,1
"Itpkb",0.00288712124405368,0.288488967475531,0.169,0.139,1
"Thsd4",0.00289686614200898,0.299673860418541,0.136,0.108,1
"Gm47283",0.00293943150729268,-0.278467563138196,0.095,0.103,1
"Gm13919",0.00297665477008773,0.289649362129969,0.115,0.092,1
"Klhl13",0.00351517746986454,-0.263307286512792,0.176,0.2,1
"Cpped1",0.00354503073384111,-0.309692380753293,0.122,0.14,1
"Senp2",0.00357142387710124,-0.254093138175383,0.108,0.114,1
"Gm29237",0.00357633903160461,0.300646286495745,0.118,0.093,1
"Pi4kb",0.00396455421501582,0.292316662117314,0.15,0.122,1
"Cntnap5b",0.00422147225966154,0.28292801474739,0.149,0.121,1
"Hes5",0.00427262915837411,-0.286037104689556,0.106,0.114,1
"Tmem176b",0.00476310372822071,0.260639108436776,0.123,0.099,1
"Pex3",0.00481543330904937,-0.271097827032206,0.101,0.108,1
"Arhgef4",0.00488744272728947,0.318533962840539,0.128,0.102,1
"Efcab14",0.00500936663384981,0.266031685442777,0.102,0.081,1
"Zfhx2",0.00502608801375478,0.309983711893835,0.127,0.101,1
"mt-Nd4",0.0052345940191662,-0.272124910564581,0.175,0.189,1
"Pms1",0.00558505730721691,0.27411267324944,0.106,0.086,1
"Tesk2",0.0057724207194125,-0.372948427182357,0.085,0.103,1
"Angptl1",0.00581796766224871,-0.269634345173406,0.142,0.158,1
"Washc4",0.00591824150776921,0.286564824712896,0.153,0.126,1
"Fam120b",0.00597205974920963,-0.3033878317743,0.136,0.156,1
"Spata13",0.00620891311456701,-0.263999371811038,0.109,0.119,1
"Fancl",0.00621158076533121,0.29959956342448,0.111,0.088,1
"Epb41l2",0.00648542824180825,0.459384187084125,0.168,0.143,1
"9130015G15Rik",0.00695438980787077,-0.257417091725674,0.158,0.172,1
"Trrap",0.00716462028563343,0.275064172181685,0.138,0.113,1
"Anapc4",0.00717312346285276,0.268670041489531,0.13,0.106,1
"Mbd2",0.00780185735993947,0.282931915021093,0.124,0.1,1
"Gm1976",0.00814589420031714,0.302987836865377,0.139,0.113,1
"Cttn",0.00816458204569561,-0.319012018167952,0.096,0.105,1
"Dcp1b",0.00827759827098193,0.292053528126447,0.13,0.106,1
"Ttc8",0.00846532514044764,-0.254971870167181,0.138,0.151,1
"Kif5a",0.00854284518265185,0.255841472858012,0.12,0.098,1
"Impact",0.00874253938839531,0.259152760215463,0.101,0.081,1
"Stam2",0.00890703915292514,-0.319802584917584,0.114,0.133,1
"Arl3",0.0098610469505658,-0.262707698332591,0.125,0.138,1
"Miga1",0.00992889609084579,0.272260503604995,0.105,0.086,1
"Chordc1",0.0104948150839726,0.310407331831583,0.113,0.091,1
"Bcl2",0.0104970504723947,-0.275845448815154,0.137,0.155,1
"Cdh12",0.0107809165163821,0.325399514350129,0.107,0.085,1
"R3hcc1l",0.0107996964912055,0.280198130117622,0.114,0.093,1
"Tdrd3",0.0110946697331794,0.253243808124869,0.175,0.148,1
"Tpk1",0.0111624154742765,-0.258068961415865,0.151,0.162,1
