"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm26873",1.57106296066776e-29,0.254362614182476,0.216,0.164,3.93441297240026e-25
"Gpt2",1.59509627241211e-29,0.260875626219538,0.2,0.15,3.99459959500164e-25
"Tsc22d1",2.12599133256275e-29,-0.309364382923716,0.236,0.245,5.32412009413689e-25
"Asb8",2.37737538294638e-29,0.511477570484631,0.139,0.09,5.95366117151263e-25
"Dalrd3",2.42234607945025e-29,0.333609013314514,0.111,0.072,6.06628128676725e-25
"Cacna1a",2.6666211792063e-29,0.425724853513345,0.229,0.163,6.67801941908633e-25
"Upf3b",2.90049074239054e-29,0.300103321367653,0.147,0.104,7.26369896616862e-25
"Gm26835",4.27606701997054e-29,0.321643698535713,0.274,0.206,1.07085546381122e-24
"Chuk",5.2161922950943e-29,0.294788900851749,0.164,0.118,1.30629103646047e-24
"Ercc6l2",5.36170858133572e-29,0.355484265635596,0.156,0.109,1.3427326800239e-24
"Tes",5.80263866734811e-29,0.486274289868047,0.114,0.072,1.45315480146399e-24
"Cacna1d",6.45939327935154e-29,0.302979191101414,0.278,0.212,1.61762585894801e-24
"Ddr1",7.2847249160161e-29,0.327373114994855,0.132,0.09,1.82431366071791e-24
"Gm21954",7.78110081731003e-29,-0.281729553744192,0.372,0.396,1.94862107767895e-24
"Lcat",8.11201822841634e-29,-0.831823429147366,0.073,0.105,2.0314927249423e-24
"Cep112",8.18402192586774e-29,0.397809812780003,0.171,0.119,2.04952461089506e-24
"Gm4924",9.21047401599198e-29,0.527788208717318,0.121,0.077,2.30657900782487e-24
"Loxl2",1.14035095405905e-28,0.477525637933468,0.114,0.072,2.85578089425007e-24
"Ski",1.22346054332984e-28,0.357265326307189,0.156,0.11,3.06391223866092e-24
"Gm13872",1.31373938706109e-28,-0.388964240766588,0.244,0.271,3.28999754701708e-24
"Fam208b",1.43853183220071e-28,0.350462336581603,0.139,0.096,3.60251526738024e-24
"Gm48765",1.45298006411679e-28,0.292304023790543,0.265,0.202,3.63869797456768e-24
"Skap2",1.49881153301374e-28,0.468235946795184,0.185,0.128,3.75347372212631e-24
"Ift122",1.74542952896658e-28,0.452636861352247,0.103,0.065,4.37107916939102e-24
"Tmod2",1.8695660951576e-28,0.29757762866404,0.32,0.25,4.68195437210317e-24
"Ikzf2",2.564673987714e-28,0.303476628684408,0.238,0.179,6.42271306743218e-24
"D430042O09Rik",2.71683578681667e-28,0.297981563187426,0.152,0.109,6.803771860925e-24
"Dlg1",3.74315030332892e-28,0.294115559090523,0.401,0.324,9.37397130462661e-24
"Bod1l",3.88070950885256e-28,0.259103690577043,0.197,0.149,9.71846082301945e-24
"Rnf213",3.94665931521678e-28,0.622779357913341,0.149,0.097,9.88361892309737e-24
"Kifc3",4.07211804762695e-28,-0.458837871093408,0.16,0.187,1.01978052266722e-23
"Slc14a1",5.44232878180668e-28,0.502279146746618,0.138,0.091,1.36292239682785e-23
