"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Map3k19",112.452617626678,-0.101095189934743,0.100859047369966,-0.998449410005954,0.318061484408574,0.642485740995544
"Slc27a3",110.982432830675,-0.177197095434092,0.097370116980282,-1.83203365977401,0.0669464059320622,0.336867820392738
"Zfp113",110.748003654616,0.0116069836071017,0.0911595757752656,0.126548856461955,0.899297478003353,0.966947721678543
"Plcg2",110.589339725757,0.127089931475708,0.0971379047402182,1.31690502685364,0.187870461299777,0.516509342894382
"Pcdhgc4",111.476588297974,0.0692478049748626,0.090825171191253,0.757613637976016,0.448682313336952,0.744715824130615
"Cyb5rl",111.604283121165,0.201822170391695,0.0882928778273107,2.28539418435174,0.0222897247135123,0.211539961918262
"Pcdhb22",112.283075425525,-0.0901285572628157,0.0905330067854882,-0.995408215239514,0.319537764644296,0.64336177604092
"Inhba",112.026597164861,-0.396272400837155,0.0912553771217944,-4.31072046808964,1.62723500477605e-05,0.00732739524718212
"R74862",111.495931113128,0.0897575824821093,0.0853155802471091,1.0553465674649,0.291266850701134,0.618715243733155
"1700030K09Rik",111.052684773545,-0.129704146375936,0.0808111385926695,-1.60496168625903,0.108502236684522,0.410573646468502
"Plk3",110.465808080326,0.0212684780934494,0.099225046889747,0.222430601639457,0.823978691763627,0.938110494975659
"Carns1",111.947501571971,-0.0962565334500737,0.100044696522424,-0.960143863997721,0.336982814811782,0.660448262272567
"Gm12184",110.66537478459,0.10675748517353,0.0863108045662819,1.23450804538867,0.217013650636711,0.548301285748629
"Arhgap10",110.275694186894,-0.014036767765569,0.0914877058020262,-0.148935257853111,0.881604719725487,0.960326901137701
"Xaf1",109.612698292239,0.419123834599802,0.097778770394824,4.25045951720895,2.13332392775281e-05,0.00807080264291904
"Nrros",111.422963443423,0.0235936964614685,0.102115782053548,0.239069501161186,0.811051690673095,0.933501586322888
"Plagl2",111.043070321704,0.112875689937818,0.0947119078083473,1.19310444184959,0.232828472139643,0.566217365978483
"2810032G03Rik",110.869109610266,-0.0299050744167859,0.0811142782229118,-0.369131908871482,0.712029405986652,0.890557370718374
"Anxa4",110.453920529358,0.104808059276361,0.0974207615261351,1.07634495300515,0.281773011247972,0.611117831276379
"Lmbr1l",110.674977268873,0.0342802353753365,0.0881835896989734,0.388601684968997,0.697570820138297,0.884005497807184
"Plcxd1",109.939780657428,0.365441638532523,0.0859989437505094,4.2273100385243,2.36501690881715e-05,0.00820907223287552
"Tcf7l2",111.10538956854,0.109241689928504,0.102119186134311,1.07637344865412,0.281760272027122,0.611117831276379
"Mcph1",110.251991578838,-0.0221157777319436,0.0895671340034779,-0.248091832688943,0.804063354690289,0.930555329749261
"Zfp939",110.135926466725,-0.105815791782344,0.0906616344631051,-1.16661282447946,0.243366761934041,0.575874679815802
"Efna1",110.117977408643,-0.0528211879699029,0.090878858097622,-0.581544222980207,0.560873722383703,0.811439399934376
"Syce2",110.179749075035,-0.0519395581764109,0.0853113535004851,-0.608153096525362,0.543085939388454,0.801235706734351
"Kbtbd4",109.452753709667,-0.133757140747179,0.0960415781334662,-1.39731255074036,0.162319603274764,0.485829106016838
"Itgb3bp",109.311216042931,0.191767976803008,0.0938355159541431,2.02238419479447,0.0431366765960775,0.282841467440869
"Ifitm2",109.820019771642,0.0871343498618647,0.101824482255068,0.851287974358868,0.39460940346077,0.706413159026527
"Sh3yl1",109.248589074288,-0.0775218034687175,0.098316876834157,-0.790060389755487,0.429492501094871,0.732698626611606
"Cthrc1",109.318580937713,0.135626629217621,0.0955403365723103,1.40743049519591,0.159299773836028,0.481599261818555
"Eda",109.786662662269,-0.023139065219879,0.0917249431423538,-0.252616500097458,0.800564578256425,0.929496871580253
"Ripk1",109.198084052537,0.157949841190718,0.0804813381605848,1.96622709505276,0.0492723839609833,0.299827315257101
"Hps6",108.482530841943,-0.106280101999445,0.0916962064386547,-1.15995632715275,0.246066587637378,0.579431738114622
"Gpc6",110.216682522661,0.0934332444650385,0.0908725591474423,1.020943752994,0.307281088193742,0.632532801889044
"Sgsh",109.473518080938,-0.0021810246881812,0.0849308380961231,-0.0274257058703087,0.978120195637682,0.99302661557598
"Nlrx1",110.030525261124,-0.15197229472164,0.0892882022661812,-1.70061775889115,0.0890147872112916,0.37833555350187
"Osmr",108.754692973561,0.170341187361582,0.100594979751732,1.69553883017663,0.0899732505948234,0.380755569811745
"Bin2",109.088943037194,0.123840691086383,0.0842453349225127,1.46257420593564,0.1435839255745,0.46080551156018
"Rps3a2",109.3879717649,0.0431042566106846,0.0822475612079425,0.520531049583848,0.60269349260429,0.83678969002334
"Cdh6",109.758769588049,-0.00476737345399586,0.0989230012377773,-0.0497217980629675,0.960344085599707,0.985493542057395
"Pcdhgb7",109.694682996802,0.0320008311357018,0.0941993435269941,0.338276827113797,0.73515458475633,0.899986406048884
"Cybrd1",110.015534717806,-0.110148569714578,0.10322939267346,-1.04971525646891,0.293849047227432,0.620654352966311
"Nkain3",110.064151290935,-0.370942788572556,0.0931402905485902,-3.97272690043856,7.10544982871575e-05,0.0157845199461644
"Tep1",109.552611745082,0.152692510672009,0.0945305369878238,1.60059143099956,0.109467441425439,0.412301882644625
"Gm10819",109.51123475268,-0.168384841631354,0.10228287634673,-1.64177602848292,0.100636428679577,0.398714704250659
"Dnah10",111.849746279591,-0.0873920825102829,0.0891701738205233,-0.934907225517982,0.349836113075413,0.670163007660693
"Kin",108.443801683728,0.147718079719198,0.0858303564464273,1.7368581163795,0.0824122178814365,0.364209539024566
"S1pr3",109.472635274637,-0.0580974071947434,0.0886918248805454,-0.658680643970328,0.51010086502062,0.780828288067994
"Pbx3",108.802160332762,0.346708165127215,0.0937433065374253,3.70305568183195,0.000213018104242534,0.0264857808566034
"Fmo5",109.485547368162,0.0658832637143417,0.0884084496830621,0.739924761903623,0.459345648464792,0.751922713351121
"Gm34583",108.462233553648,-0.237974386380296,0.0994663487907234,-2.40550378661718,0.0161501845866755,0.186523051949512
"Gm9938",109.925065560239,-0.0886727202319509,0.097007628554455,-0.911235338705683,0.362171387910526,0.680516239311748
"Cdhr1",109.405954816034,0.0357730172224529,0.0962942226588466,0.369833223595673,0.7115067587707,0.890258951705487
"Adora2b",107.483584065725,0.215983045421238,0.0943111631778562,2.32786447165243,0.0199193013221132,0.202974138549542
"Dhrs11",108.302058918564,0.133709796627821,0.101938999977798,1.31065790219113,0.189973367438359,0.518658699844832
"1810021B22Rik",109.130175531107,0.0724742102466746,0.089118078508808,0.813212429805281,0.416096274116282,0.722956649441413
"Hdhd3",108.203584699927,-0.0589119694813443,0.0926015834598666,-0.634941009485729,0.525466889338457,0.791222615143096
"Plekhg2",108.89185646765,0.162032733448219,0.102621951978423,1.57797377111425,0.114571635594065,0.41971812239066
"Zfp72",108.059446737429,0.0599048534044581,0.0854506122535459,0.69699447669468,0.485806250399141,0.766687641701925
"Naa16",108.155822515501,0.182133640720807,0.0890929824846329,2.05955239607401,0.0394413511059617,0.272895494508483
"Hyls1",108.509368264296,-0.338718817539951,0.0909523275102381,-3.73397899935142,0.000188478216971255,0.0250694988519116
"Polm",109.142999001484,0.17766436975736,0.0929173850392526,1.89831823604881,0.0576541731354551,0.319446683940744
"Tmem241",108.326407103219,0.261906788641838,0.0791686851805625,3.30252565152506,0.000958183236496294,0.0564960046948268
"Shroom1",108.93875852135,-0.0447707761268393,0.0958933606641416,-0.466221199853141,0.641057176215308,0.855975038431651
"Gm2011",109.215400008481,0.13803581251604,0.0881392566175267,1.55793230989596,0.119249295082106,0.426025668274031
"2610306M01Rik",108.716440327027,0.0757903838234534,0.0855112274157128,0.884848387483788,0.376238407971488,0.692117490914537
"Hspb6",108.35366834418,0.210692556974018,0.101659197999804,2.04569114924577,0.0407867670921046,0.275952586100576
"Cyp1b1",109.121580744969,0.129832499238036,0.104225730082509,1.22250013681175,0.22151855218315,0.552922554573056
"Zmym1",108.050846359358,-0.161749443775438,0.0926337520184702,-1.75044526386872,0.0800415113112049,0.361303608766184
"Kctd12b",108.446582850398,0.180833102208865,0.0908810942249187,1.98090129709636,0.047602343604091,0.293415703584077
"Otud3",108.170619898947,-0.16827948579007,0.0857929496012704,-1.96134842845995,0.0498383915667676,0.300608581555153
"Gm7292",108.694837246523,-0.249195732392794,0.097657210751221,-2.55326968442601,0.0106716831139078,0.157067943781641
"Prss35",107.98905740436,-0.261776495985856,0.0941646666579825,-2.7758338696588,0.00550603348716686,0.119445790330187
"Nudt22",107.752726305354,0.110553289683947,0.0950304527630406,1.16890109626555,0.242443481792404,0.575050982716575
"Alpk1",108.084686642801,0.0964837544491349,0.0980341240358327,0.982522936541167,0.325842288915182,0.649435195814108
"Gm11518",108.326065853083,-0.0485650633450802,0.0924442572362031,-0.525915723111514,0.598946763964638,0.834722584060954
"Rassf4",107.886478626709,0.0336515696156934,0.0925989887965248,0.36583203899058,0.71449041095932,0.891961991382679
"Adra1a",107.235304488431,0.123663716991081,0.0934258261642607,1.32109117457167,0.186470965393772,0.514710529228899
"Fzd8",107.734942412585,-0.0219852776046781,0.0948584972311485,-0.228802552465643,0.819022382832194,0.93639385386075
"Trmt11",107.417382215833,-0.0309637886267856,0.0959906901577614,-0.322705769995305,0.746918081933954,0.905054029913293
"Fam161a",106.418471003945,0.152377558104011,0.0993067261271482,1.53552338166552,0.124655318209068,0.434931517932751
"Thbs2",108.361562480809,0.278003922344752,0.104029541571957,2.65115008598217,0.00802181859456806,0.13878662471869
"Cdc42ep2",107.059866847934,0.0750298378929263,0.0948884359439094,0.79531792228283,0.426428590765111,0.730788598100958
"2010320M18Rik",107.547422621409,0.0930348104754447,0.0878270574551489,1.06151281716419,0.288456911192573,0.61662568608923
"Oma1",107.040494338546,0.0107939259580017,0.0859914282226877,0.126827933528035,0.89907658650227,0.966866945247625
"Tmem69",106.812122568134,0.0153183557946369,0.0914003105699333,0.16742712844779,0.867033981020888,0.956188175376493
"Irf8",106.291594308477,-0.0171059171465064,0.0912784582388261,-0.184245229995991,0.853821078380512,0.951149960923696
"Ddx59",107.577062630098,-0.0504366141893367,0.088704709941205,-0.570441550307941,0.56837825489659,0.816006040916165
"Haus6",107.903592119608,-0.0570835857947874,0.0863654580068705,-0.663325363716528,0.507122195618039,0.779586248900249
"Aloxe3",108.102719102687,-0.0232203727633588,0.0927613821870583,-0.251649485793385,0.801312005057408,0.929776399210354
"Gm8121",108.350940500869,-0.049002994734284,0.101153467466563,-0.483480098436879,0.628754887302028,0.850768416806183
"Phlda1",107.568890376297,0.0644383373981272,0.0954045338245135,0.668475362715288,0.503830203443574,0.778177784285996
"Ggta1",107.587717830814,0.166907370992792,0.0952720563744172,1.73534352215543,0.0826799772384923,0.364908900866363
"Cep192",107.367035640586,-0.0158466911032625,0.0916868120384197,-0.169888181876948,0.865098075509884,0.955701378008671
"Cyr61",106.357877442078,0.088135006803158,0.104175570338261,0.876342256029843,0.38084399971193,0.695750206052683
"Eya4",107.723063666482,0.147894765541613,0.094678038184803,1.55675651370845,0.119528305389296,0.426528399248459
"Kyat3",107.292939994553,-0.00464176095502649,0.0912728747869334,-0.0539703170418005,0.956958813330746,0.984555439601307
"Cep76",106.559303773204,0.0743917733326638,0.0969048681684646,0.782944901583687,0.433659468281087,0.735164875969799
"Gpr75",106.669299821072,-0.174841876596441,0.0980509173735735,-1.78368296394439,0.0744751959212914,0.351707175816384
"Malt1",107.790365073448,0.0354539357445083,0.0910682420878447,0.383836747517073,0.701099449848142,0.885932342352665
"Tyw3",106.95985000222,-0.0448301662280378,0.0846126522783099,-0.529974211905831,0.596129810711625,0.832742414376322
"Ywhaq-ps3",107.287320190514,-0.0557242085441302,0.095491392899806,-0.583545232568503,0.559526316461859,0.810561512787673
"M5C1000I18Rik",107.572499594709,-0.316367785247934,0.0921547733129321,-3.42067397795074,0.000624661669058935,0.0473067639463224
"Chml",107.135552181455,0.0413727821196653,0.0891653616887365,0.457016195736484,0.647659404559806,0.859386422142238
"Incenp",107.265891858949,-0.0334043923185211,0.0955084534249136,-0.350789145231859,0.725746541229898,0.896110315117502
"Sertad1",106.657535414839,0.0716758987563444,0.0978657130212942,0.736264803661541,0.461569561287457,0.753056253487105
"Gdpgp1",106.940702598045,-0.0475399368760983,0.0941720306377055,-0.50378029319287,0.614415777497491,0.843174287184486
"Alg3",106.357122535658,0.053094772541271,0.0849889100451613,0.631175121419965,0.527926026998078,0.792990460730214
"Zfp994",106.250825518769,0.0722302511784285,0.0934716300126725,0.772960961407697,0.439545484736452,0.739425214175488
"Clec2d",106.154191029788,0.22628846224856,0.0973518169450158,2.32642967471439,0.019995640088489,0.203262574444366
"Il10rb",106.804959017734,0.242281646851829,0.0819402444915674,2.92794808631139,0.00341207010665281,0.102061939042985
