,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Med9,741.6939041,0.111460091,0.061701553,1.805012287,0.071072759,0.762466348
Snx12,744.8962367,0.008392297,0.053282007,0.157724375,0.874673992,0.985278792
Reep3,743.5119413,-0.137219005,0.070637104,-1.942221472,0.052110295,0.747859759
Unc50,740.2653497,0.016331744,0.067048931,0.245349111,0.806186128,0.973175913
Fabp3,740.9831693,0.081234092,0.078975421,1.027979197,0.303959613,0.849814444
2610002M06Rik,742.4431586,-0.040197405,0.063654714,-0.631095075,0.527978361,0.912736638
Col9a3,735.6755337,0.027135729,0.074103864,0.362732176,0.716804961,0.955406535
Fuca1,735.3322681,0.093707867,0.071857156,1.301379174,0.193128699,0.816457768
Crebl2,741.4598301,0.00978441,0.04570395,0.213711881,0.830771746,0.976360743
Nde1,739.6748062,-0.104094302,0.078016926,-1.334241695,0.182124659,0.812582018
Eml5,744.5901884,-0.117165002,0.086732569,-1.350184894,0.176956682,0.812582018
Hsdl2,740.1426447,-0.008290534,0.068081576,-0.121432523,0.903348458,0.988701888
Snapc2,296.1777251,0.152945897,0.067044319,2.276407442,0.022821635,0.707547848
Actr8,541.5721493,0.152771779,0.070170863,2.171803277,0.029870504,0.73082813
Prmt7,739.8185348,0.008846937,0.069126145,0.12653898,0.899305295,0.988596302
Rufy2,741.2477213,-0.002263418,0.054799594,-0.041539457,0.966865838,0.994522533
Aldh3a2,740.9814197,-0.053243865,0.048103887,-1.107211198,0.268202627,0.836742369
Laptm5,737.8308461,0.04033857,0.065227732,0.619017898,0.535904568,0.915190087
Shisa5,736.1412511,0.064707658,0.0653383,0.989795547,0.322274062,0.852950928
Pnpla6,740.5394139,-0.072440371,0.058427385,-1.239722133,0.215078188,0.82327446
Lix1l,739.478517,-0.041193678,0.056811817,-0.722925567,0.469725615,0.896984886
Pef1,736.7596253,0.059703506,0.06393122,0.934222098,0.350189339,0.86292189
Rnf167,736.7828698,0.058567439,0.0699642,0.836583608,0.402826663,0.881203024
Klf16,736.4080986,0.08112968,0.071435211,1.133530995,0.256991333,0.834587052
Lgi2,734.8770211,0.03532622,0.093224258,0.379846495,0.704059367,0.953197842
Aph1b,736.940588,-0.006942588,0.062461558,-0.10984132,0.912535221,0.990007653
Dctn6,734.4566938,0.079393795,0.065577129,1.210024692,0.226269418,0.828508179
Rgl2,738.0337528,-0.053638833,0.082115013,-0.653636934,0.513345743,0.909418802
Rgs7,733.249578,0.107802136,0.086188936,1.250416961,0.211147272,0.822406152
Rprml,732.7547356,0.092559248,0.094375287,0.973261852,0.330423177,0.856932559
Ptpn3,735.433571,0.046309904,0.080711057,0.572888478,0.566720206,0.923844019
Fam210a,734.7018769,0.021291339,0.04533496,0.469292292,0.638860724,0.939137375
Ccng2,733.7777326,0.05399321,0.062985921,0.854502284,0.392826744,0.877221772
Mcoln1,734.772803,0.006722606,0.067381402,0.098700774,0.921375854,0.991793897
Lats2,736.1125638,-0.064108576,0.074598768,-0.859490187,0.390070132,0.875082639
Prr7,732.9206407,0.115212391,0.094561079,1.214237716,0.224656962,0.828508179
Cnot11,352.4736221,0.152761085,0.075743327,2.012461138,0.044171349,0.734437495
Gtdc1,734.4712289,-0.057595665,0.046958544,-1.225940124,0.220221208,0.826541842
Cdk11b,735.526368,-0.035212265,0.05376083,-0.654574944,0.51274146,0.909418802
Vps13b,734.6116574,0.048921038,0.064939658,0.75582592,0.449753574,0.889806752
Cdk4,732.0932532,0.023601761,0.053366468,0.442651088,0.658018126,0.94330959
Rnf216,733.2467276,-0.040382756,0.043157953,-0.938022447,0.348232875,0.86292189
Pa2g4,730.829199,0.112683952,0.06928395,1.625522394,0.104051296,0.784052237
Lcat,734.5519178,-0.037060005,0.067879483,-0.544260249,0.586262397,0.926726718
Lsm3,191.7597793,0.152661057,0.068845152,2.224717039,0.02610024,0.71436293
Pura,733.5090641,-0.007803633,0.064915227,-0.119889254,0.904570877,0.98874601
AI597479,732.8120439,-0.013521361,0.055513299,-0.241083923,0.809490073,0.973175913
Bmpr1b,734.1654333,-0.081555388,0.08055923,-1.01216601,0.311458685,0.849814444
Mga,733.750617,-0.000475651,0.064727257,-0.005809652,0.995364595,0.999941395
Clint1,730.2091903,0.111906295,0.05714171,1.954950158,0.050588954,0.744195683
Faf2,731.2182418,0.079027753,0.062372398,1.267859477,0.204848138,0.822279129
Tbl1x,732.8040514,-0.06595279,0.057261101,-1.150799874,0.249814577,0.834587052
Mpp6,731.9843347,-0.033751618,0.068134881,-0.49460723,0.620877398,0.935370842
Pak1ip1,729.3702481,0.054421766,0.073387693,0.740876137,0.458768546,0.892524817
Spink4,2.683965983,0.152440376,0.066584548,2.242057791,0.024957637,NA
Amotl1,734.6062191,-0.154844208,0.093287666,-1.664907083,0.095931295,0.78316697
Wdr11,730.162083,0.035508476,0.053304429,0.665952012,0.505441774,0.908273472
Naa15,730.0688376,0.001187028,0.05145449,0.0212156,0.98307367,0.997245794
Taf8,241.2201721,0.152357947,0.073997649,2.052375535,0.04013318,0.73082813
Abcb8,729.5747263,0.005058824,0.050116636,0.09985111,0.920462531,0.991647729
Arf2,728.9206651,0.085370014,0.060899546,1.402270612,0.160834453,0.806818371
Tceal8,729.5284101,0.02733085,0.056965329,0.48125089,0.630338196,0.937514797
Ipmk,729.1728041,0.012687573,0.055252533,0.227082008,0.820359974,0.974846078
Usp45,729.5368926,0.019598521,0.066461494,0.29420226,0.768603353,0.965110091
Ankrd45,729.1845311,0.029597613,0.063179254,0.468753179,0.639246071,0.939166813
Hsdl1,727.7370373,0.062388544,0.052108514,1.196535952,0.231487477,0.829292389
Cacfd1,729.1875166,-0.040656679,0.047363839,-0.859075617,0.390298799,0.875082639
Lman2l,727.9159897,0.064401042,0.062207216,1.034643347,0.300835502,0.849814444
Trnt1,727.9099259,0.057068977,0.060500052,0.944371088,0.344980051,0.862806622
Dek,726.7788625,0.056725798,0.047658087,1.189472762,0.234253683,0.829527962
1110059G10Rik,268.810752,0.151821144,0.068182869,2.22664242,0.025971182,0.71436293
Dennd4a,728.42536,0.021190972,0.060917284,0.347952368,0.727875956,0.958145656
Atg9a,728.2745042,0.006186025,0.072855644,0.08446215,0.932688995,0.992654401
Pias1,726.7935058,-0.021049093,0.054447956,-0.386766372,0.698929174,0.953197842
Abhd13,724.4553824,0.12241953,0.070784259,1.729565804,0.08370788,0.77152809
Mfsd4a,724.373353,0.082938321,0.069184626,1.197799764,0.230994979,0.829223324
Rsf1,728.8948392,-0.030226535,0.06896772,-0.437825969,0.661512444,0.94330959
Vsp35l,726.1159019,0.041790765,0.054642278,0.765598279,0.443915369,0.889806752
Tmem135,725.0761042,0.0030701,0.055555413,0.054149478,0.956816072,0.993827721
Sorbs3,728.1384765,-0.110068863,0.090963971,-1.212401914,0.225358569,0.828508179
Fosl2,726.5472116,-0.111474594,0.075371063,-1.479104648,0.139112348,0.797682944
Cep19,723.3538979,0.050803817,0.06859739,0.738481967,0.460221622,0.893035984
Prrt3,725.8412947,0.052017509,0.078572614,0.661889688,0.508041921,0.909110114
Dlgap2,727.8458638,-0.069708,0.074026717,-0.94093957,0.346735828,0.862806622
Txndc9,723.4654875,0.030540327,0.055750942,0.548493167,0.58335332,0.926291937
Nub1,722.9712616,0.053123181,0.059114143,0.896797782,0.369826832,0.868476936
Timm23,717.780169,0.121095851,0.090476738,1.333894793,0.182238338,0.812582018
Hnrnpf,721.5069834,0.033427528,0.05296162,0.6298401,0.528799207,0.912760955
Gpkow,722.7718986,-0.00696216,0.051365541,-0.136819908,0.891173147,0.987231245
Snx32,723.2141952,0.108749898,0.074644744,1.454291119,0.145865612,0.802078888
Kazn,724.5287896,-0.120577027,0.06341406,-1.902147765,0.057151839,0.751997532
Ccdc149,724.6135071,-0.004887765,0.05226745,-0.092698493,0.926143095,0.992137829
Dcn,723.7345613,-0.067224677,0.104228603,-0.652431353,0.514122944,0.909932319
Fat1,732.7135526,-0.14993857,0.098342186,-1.538013844,0.12404523,0.7892693
Pgbd5,2807.460665,0.151680497,0.074911927,2.021627643,0.043214834,0.732712733
Narf,722.4567897,0.066967903,0.052554803,1.273513425,0.202835912,0.820830054
Kdm5b,723.2593302,0.075919879,0.065248672,1.161477428,0.245447797,0.834117872
Ube2a,720.7460275,0.015240567,0.061621533,0.246535184,0.805267972,0.973175913
Rab3gap2,721.6203639,0.070141332,0.059358779,1.180861583,0.237657715,0.831335413
Tmco3,720.0742185,-0.016734492,0.055238099,-0.303482356,0.761522292,0.96372662
Cers4,723.0907131,-0.066520308,0.066029441,-1.0073192,0.313781406,0.849814444
Cdk2ap1,723.1911348,0.060531843,0.090768621,0.666651987,0.504994454,0.908273472
Clip4,722.6191908,-0.01575432,0.048529831,-0.32531159,0.74494526,0.96303887
1700003E16Rik,722.5057225,-0.099987795,0.083033592,-1.204047688,0.228571147,0.829223324
Ugcg,720.3753949,0.138577918,0.081004163,1.712415358,0.086820151,0.77152809
Dcun1d1,719.3085533,0.051488908,0.06451146,0.797676789,0.425058077,0.887681362
Rabggtb,720.3192319,-0.034305668,0.053895991,-0.636604362,0.524382583,0.912736638
Slc16a1,720.0687213,0.020294658,0.073030295,0.281728542,0.778151668,0.967025487
Mrpl10,719.3998919,0.013899529,0.059922173,0.230753403,0.817506383,0.974564194
Lsm7,719.2115418,-0.012906978,0.074230846,-0.17291781,0.862716032,0.982821551
Syt3,718.7789184,0.075697899,0.084025008,0.898722553,0.368800461,0.868356748
Rpl36a-ps2,258.4006658,0.151511582,0.072613164,2.087510117,0.036842048,0.73082813
Tmbim1,718.9698543,-0.016973707,0.060266116,-0.279993966,0.779482134,0.967067174
Gm49336,718.8206178,-0.011737018,0.069958834,-0.167593791,0.866902856,0.983604955
Ubr7,717.804267,-0.033930343,0.058288657,-0.582275281,0.560381273,0.921068386
Rbmx,718.5256119,0.003667493,0.066768029,0.05205102,0.95848804,0.993827721
Top1,718.5310679,0.05549327,0.056709417,0.976464154,0.328834503,0.855953276
E2f6,718.9225106,-0.017232258,0.051384542,-0.33682243,0.736250764,0.961091311
Gpalpp1,718.1365042,0.050945039,0.054378233,0.938621528,0.347925096,0.862806622
Mpp5,718.307022,-0.026807387,0.062657556,-0.427527712,0.668995005,0.945100261
Hgsnat,715.1563895,0.108636043,0.075361561,1.441914387,0.149326527,0.803249651
Ccndbp1,717.350884,-0.000259536,0.062525895,-0.00430996,0.99656116,0.999941395
Flii,720.1821712,-0.0195546,0.064989637,-0.301266144,0.763211556,0.964256479
Cxcl9,2.96657174,0.151367658,0.052750205,2.803031843,0.005062467,NA
Gnai3,715.8649075,0.065254119,0.058877762,1.106959646,0.268311376,0.836742369
Mmgt1,715.4617667,0.070953562,0.067043404,1.059877309,0.28920042,0.84294342
Relch,717.9507991,0.011314822,0.065500422,0.173406878,0.862331619,0.982821551
Dicer1,719.312943,-0.023025705,0.058992092,-0.388088046,0.697950878,0.953197842
Laptm4b,1229.387578,0.151287261,0.063984425,2.362402123,0.018156935,0.707547848
Lgr4,715.5885226,0.031731385,0.070883621,0.449179219,0.653302377,0.943302996
Hebp1,716.0835409,0.017072312,0.073892807,0.230449032,0.817742865,0.974589306
Emp2,720.0817797,-0.091334747,0.075122283,-1.21406585,0.224722579,0.828508179
Ambra1,715.8048014,0.004541786,0.049822074,0.090057471,0.928241545,0.992137829
Ksr2,718.9059458,-0.120032042,0.083819136,-1.431941217,0.152160645,0.803249651
Kcnt1,717.9084976,-0.10832236,0.09394863,-1.153883039,0.248548124,0.834587052
Gm10221,715.4456205,-0.049570094,0.073610051,-0.672847197,0.501044508,0.907578267
Lpar1,716.2083992,-0.127018543,0.079384221,-1.600504324,0.109486748,0.788497903
Rsl1d1,711.4861038,0.06736844,0.075386602,0.892145673,0.372314857,0.868571168
Elovl6,714.5536658,0.087645607,0.061678709,1.423250317,0.154663604,0.804950032
Cdh8,712.5527263,0.15881,0.094002397,1.691457341,0.090749489,0.779568856
Sox10,716.7918882,-0.090741493,0.079442994,-1.142092838,0.253415432,0.834587052
Frmd4a,715.6918392,-0.087167195,0.062598331,-1.393008832,0.16361712,0.806933092
Pds5a,715.2965244,0.009533692,0.059930244,0.161109711,0.872006992,0.984601309
Slc39a9,712.2628407,0.037670431,0.060506388,0.621954333,0.533971897,0.915149695
Lrpprc,713.9395036,-0.006775004,0.056444755,-0.121228879,0.903509751,0.988701888
Ppm1g,710.7958834,0.139950008,0.071350008,1.956957765,0.050352434,0.744195683
Nt5c3,710.1577601,0.080743305,0.064942234,1.243859059,0.21355144,0.823151782
Rnf40,714.5509638,-0.00422104,0.05949383,-0.072042927,0.942567746,0.993361786
Preb,712.3858779,0.014003326,0.057475754,0.240297146,0.810099907,0.973175913
Smarcb1,712.2669757,0.022531645,0.066448402,0.338149351,0.735250642,0.960729245
Fam120b,713.0628242,0.092427488,0.057691397,1.601568281,0.10925111,0.788497903
Ubac2,712.7070071,-0.033351465,0.05834255,-0.571415589,0.567717964,0.923844019
Scaf8,713.0577219,0.019256513,0.062713416,0.306698244,0.759073066,0.96372662
Eapp,710.8187836,0.034101449,0.053933335,0.631675739,0.527598785,0.912736638
Otub2,711.8782639,0.02469709,0.069351207,0.354527873,0.722943319,0.955836941
Gm10222,722.6123651,-0.076095846,0.093241529,-0.802580205,0.422217414,0.885796864
Cpsf1,712.2451152,-0.027080131,0.05547123,-0.489710306,0.624338908,0.935885469
Npr2,711.5410994,-0.107101426,0.062275836,-1.720662442,0.085312096,0.77152809
Entpd5,710.136716,-0.078421142,0.062305133,-1.257164617,0.208694033,0.822294013
Cnpy3,709.1602807,0.060645779,0.06962543,0.870813612,0.383855932,0.873529759
Polr1d,841.3300372,0.151204347,0.067334636,2.24458508,0.024794781,0.707996724
Rpp14,709.0535443,0.043784287,0.055426661,0.790109324,0.429463925,0.888718164
Terf2ip,709.0850072,0.079919544,0.064092563,1.246336845,0.212640756,0.823151782
Tmed8,712.6794133,-0.098491644,0.058723879,-1.676912475,0.093559598,0.782834987
Npy2r,709.2733374,0.078165978,0.103640597,0.755703569,0.449826944,0.889806752
Cygb,709.0493174,0.025096583,0.079467055,0.313666887,0.753774053,0.963084501
Gmps,708.378198,-0.032904675,0.063000799,-0.522600004,0.601252638,0.927484151
Slc25a33,705.0159577,0.029761846,0.067198745,0.440222904,0.659775672,0.94330959
Mars,707.047149,0.068662883,0.062736604,1.093487126,0.274179979,0.837134113
Sypl,705.9299065,0.056422611,0.053418144,1.055302199,0.291287136,0.843799273
Ets2,706.3761091,0.108604225,0.079068248,1.368490851,0.171158484,0.812582018
Dnajb1,703.9423922,0.123859641,0.073665748,1.67509834,0.093914939,0.782834987
Unc119b,708.0467302,-0.007043741,0.060969924,-0.116922306,0.906921621,0.989088318
Gltp,707.2816839,-0.062603837,0.065461769,-0.956971787,0.338581496,0.859796939
Gosr1,707.8557475,-0.007699667,0.054078699,-0.142552925,0.886643278,0.987030374
Sike1,709.6167655,-0.034739386,0.052761779,-0.656682616,0.511385015,0.909418802
Tmem176b,705.3350492,-0.003600321,0.063137233,-0.057770457,0.953931471,0.993827721
Insr,709.6075448,-0.087890408,0.071197349,-1.233375506,0.217435699,0.824872164
Nabp2,706.4272436,0.073741161,0.068780219,1.071532226,0.283930189,0.841397306
L1cam,712.837137,-0.166288157,0.086699847,-1.918554845,0.055040695,0.751619359
Mdm2,705.5895581,0.05666008,0.060586511,0.934443498,0.350075169,0.86292189
Lamtor2,704.9979223,0.103202035,0.062599071,1.647546356,0.099445796,0.784052237
Def8,708.152236,-0.04163854,0.055063566,-0.755869679,0.449727335,0.889806752
Arih2,706.2379805,-0.0273691,0.055579442,-0.49171432,0.622921313,0.935664773
Gfm1,705.1008113,0.041665066,0.050194476,0.829871191,0.406611615,0.881314846
Arsb,705.4316364,0.016639275,0.074853839,0.2231381,0.823428026,0.975485909
Cystm1,704.8754786,0.062166777,0.06326576,0.982905892,0.325653758,0.854225114
Lrfn5,704.8958557,0.093589958,0.088778522,1.053420729,0.292148208,0.844021901
Ap1m1,704.6133063,0.033379697,0.066182246,0.503205531,0.614819776,0.93263378
Ap3m1,704.8743944,0.015767634,0.054519803,0.287727641,0.77355523,0.966286354
Usp15,705.7683459,0.015086301,0.070148885,0.213285769,0.831104073,0.976360743
Thoc1,706.1039534,-0.037842548,0.06614636,-0.571913157,0.56738081,0.923844019
Abcd2,704.3880571,-0.054194372,0.075752091,-0.714996238,0.474611368,0.897512251
Mybbp1a,705.5988324,0.039317596,0.0512706,0.766260877,0.443521092,0.889806752
Vezt,703.693132,0.06069854,0.057813537,1.048340269,0.294481863,0.846224814
Timm13,1127.549566,0.150822786,0.074362847,2.025686855,0.042796885,0.73082813
Dnajc13,705.1228824,0.014064475,0.058035404,0.242701481,0.80823666,0.973175913
Nras,704.5953867,-0.006487569,0.060471077,-0.104412964,0.916841636,0.991341407
Setd2,706.0862569,0.027690757,0.070473485,0.39373481,0.693776838,0.952638389
Cers6,703.7559257,0.053040614,0.078586265,0.674854299,0.499768338,0.907578267
Kmt5b,704.5471703,-0.044437554,0.050757327,-0.875695,0.381195864,0.872563032
Rnh1,701.6649628,0.013660895,0.067472612,0.20264251,0.839414461,0.977946422
Dnajc11,704.3797083,-0.01290902,0.056189428,-0.230833844,0.817443887,0.974564194
Sap30l,703.9076937,0.030279731,0.079831419,0.379606825,0.704237293,0.953197842
Nab1,704.0585398,-0.075207946,0.066444802,-1.13090924,0.258093294,0.834667821
Coq8a,703.2026058,0.000486637,0.067889261,0.005949736,0.995252826,0.999941395
Rad50,203.4097983,0.150182732,0.071793763,2.101974248,0.035555532,0.73082813
Ubfd1,702.3130583,0.062214723,0.049544945,1.253204608,0.210131254,0.822406152
Nrp1,703.5398509,0.020414071,0.077294291,0.263840837,0.791902566,0.969993402
Cdk13,703.642482,0.050727251,0.057674505,0.879683321,0.379030887,0.871782875
C1qc,901.7350167,0.149848963,0.065820111,2.275199448,0.022893968,0.707547848
Uba5,701.3937244,0.012258788,0.051644993,0.237511515,0.812259987,0.973175913
Mrps24,701.1085955,-0.004916107,0.07890301,-0.062755443,0.949961247,0.993827721
Atp6v1f,1902.84347,0.149723273,0.059135134,2.531034436,0.011372668,0.666409861
Pip4p2,699.9260321,0.020249236,0.062465248,0.3248594,0.745287485,0.96303887
Mdp1,699.9855841,0.013046246,0.061385078,0.21220377,0.831948065,0.976804749
Eif4a3,698.5974735,0.087900614,0.072586208,1.209921569,0.22630899,0.828508179
Stk24,700.7730472,-0.004415135,0.048420611,-0.091553022,0.927053178,0.992137829
Chchd4,698.1433912,0.02403341,0.060508359,0.395265052,0.692647288,0.952535481
Mier1,700.0466559,0.013106995,0.058484878,0.223323481,0.823283754,0.975485909
Ntan1,700.088051,-0.000451441,0.055019014,-0.007514333,0.994004486,0.999941395
G6pc3,699.2854861,-0.038065569,0.071658873,-0.532050351,0.594691123,0.926890592
Slc30a5,696.358523,0.104334837,0.061173512,1.705472454,0.088106346,0.77152809
Dnajb11,698.5935895,0.054762776,0.066009911,0.829465834,0.406840862,0.881314846
Tet3,705.1583406,-0.131116105,0.081868542,-1.601770804,0.109206302,0.788497903
Gm6863,700.1162992,-0.049181438,0.062294206,-0.787865621,0.430775312,0.888817176
Zfp46,702.6182726,-0.098677591,0.069635531,-1.417604763,0.156306189,0.80665404
Tvp23b,696.9848398,-0.031240176,0.073443795,-0.425129758,0.670742086,0.945398609
Fcho2,701.0015074,-0.120818988,0.067859593,-1.77974285,0.075118054,0.767080399
Arl6ip4,697.4141813,0.08546758,0.069622709,1.225970645,0.220209722,0.826541842
Macrod2,698.6824327,0.052569672,0.075052838,0.700165849,0.483823736,0.901563037
Rnf6,698.2044863,0.059400359,0.063232355,0.936727679,0.348898654,0.86292189
Kbtbd7,699.2415002,0.049099923,0.072221037,0.680842272,0.495971299,0.906560389
Alas1,696.4932204,0.114253469,0.069434454,1.642031732,0.100583428,0.784052237
Crebbp,702.3673985,-0.102980929,0.069441629,-1.482849294,0.138114456,0.797682944
Mcur1,698.4565042,-0.027161937,0.069870027,-0.387778341,0.698180076,0.953197842
Tbc1d22a,698.8065676,-0.013936148,0.054869628,-0.253289142,0.800044786,0.97237051
Them6,694.4305167,0.105695389,0.094216753,1.119432927,0.26295549,0.835824448
Scrg1,697.2926248,-0.076034861,0.070804608,-1.074552037,0.282575335,0.841252726
Psen1,695.1850725,0.088442273,0.067691024,1.304636668,0.192016596,0.816457768
Raver2,698.4778792,-0.058265506,0.069926142,-0.834315871,0.404103011,0.881314846
Tiprl,696.2618021,0.043621057,0.060108901,0.724440971,0.468795054,0.896984886
Slc35c2,698.0457941,0.025106457,0.06007132,0.417589345,0.676247389,0.948121809
Spns1,696.9411914,-0.004950498,0.062358819,-0.081338953,0.935172397,0.993159125
Ube2f,696.1140262,0.029500038,0.049949377,0.590095318,0.555126748,0.91973884
Fam3c,694.6776893,0.125927241,0.070838183,1.776152752,0.075707743,0.767080399
Cmtm6,698.6302938,-0.049124018,0.057640289,-0.848031315,0.396420531,0.878587577
Rpusd1,694.9494111,0.089310893,0.07321588,1.216571439,0.223767315,0.828508179
Cep170,699.6445597,-0.03677359,0.064060252,-0.573257249,0.566470527,0.923782706
Csnk1g3,694.7099245,0.081276369,0.062762715,1.293770349,0.195744757,0.817434167
Ttpal,696.5437735,-0.006928342,0.059602736,-0.117495602,0.906467329,0.988958876
Abcg1,692.5404165,0.12992941,0.075724394,1.711860855,0.086922314,0.77152809
Ncstn,694.6339619,0.035712394,0.06035839,0.593801365,0.552644976,0.919650886
Slc22a23,696.9044186,-0.000353014,0.057616524,-0.005295208,0.995775055,0.999941395
Fam120c,698.2827098,-0.077966665,0.071194956,-1.094309356,0.273819324,0.836973673
Oxa1l,694.8480725,0.046308834,0.053294124,0.867805987,0.385500552,0.873546536
Cox19,694.9105815,-0.0585657,0.051911031,-1.128946616,0.258920354,0.835303933
Stx4a,695.4243357,-0.068199885,0.059924771,-1.139922553,0.254318568,0.834587052
Cog7,693.1667117,0.098895901,0.05802927,1.703111988,0.088547113,0.772898792
Srr,695.2367207,-0.011467357,0.046089504,-0.249673375,0.80283995,0.972697514
St3gal3,693.662574,0.022915222,0.059817091,0.3823017,0.702237594,0.953197842
Rrn3,692.5301398,0.094411017,0.063952834,1.47363851,0.140578947,0.797682944
Mdga2,696.6616686,-0.1043238,0.067356373,-1.548372239,0.121532701,0.7892693
Map6d1,695.4237849,-0.015696925,0.064595899,-0.241513599,0.809157078,0.973175913
Rtl8b,693.5532128,0.014942285,0.061977267,0.23936492,0.810822629,0.973175913
Brf1,695.5705944,-0.028342317,0.051778329,-0.546554252,0.584685006,0.926615836
Herpud1,687.9210259,0.067640187,0.07317251,0.919484152,0.357842391,0.865617462
Brd3,696.4444317,-0.046560681,0.052376727,-0.889510397,0.373728838,0.86898895
Dcun1d5,693.4175883,0.043679062,0.051749749,0.844541045,0.398367138,0.880156285
Pim3,688.4145128,-0.020441718,0.080044149,-0.258486067,0.796031801,0.97162208
Rbsn,693.7478906,0.007658462,0.058239638,0.132049803,0.894944899,0.988168327
Phrf1,694.2269207,0.010642262,0.064490291,0.163478395,0.870141783,0.984518525
Myo9b,697.2565753,-0.103473159,0.073462625,-1.408305081,0.159040752,0.80665404
Erbb4,692.8571507,-0.039019394,0.077555256,-0.501939698,0.615709939,0.933032011
Mrps14,692.4364998,0.007388898,0.05560955,0.132345037,0.894711386,0.988132641
C130071C03Rik,692.9412868,0.007939004,0.069589884,0.114911116,0.908515575,0.989210296
Pcyt1b,693.4439612,-0.066011875,0.054991503,-1.198080433,0.230885706,0.829223324
Blmh,689.1694541,0.106030359,0.068004853,1.556305646,0.119635429,0.7892693
Nfu1,690.0707121,0.127899933,0.065611458,1.949499142,0.051235845,0.744195683
Ap3b1,691.3275738,0.040925558,0.053782159,0.76031853,0.447064208,0.889806752
Ubl7,690.634904,0.069902948,0.080257156,0.868828912,0.384940717,0.873546536
Msto1,247.2295851,0.149572942,0.070550706,2.117134077,0.03424847,0.73082813
Prpf40b,692.1572493,-0.04374923,0.062808681,-0.698798411,0.484678022,0.901834001
Cog5,691.123718,0.067928514,0.06632561,1.028402779,0.303760402,0.849814444
Abhd17b,689.3233521,0.002493555,0.056079603,0.042514055,0.966088907,0.994296868
Erlec1,686.9411343,0.038683758,0.065147266,0.59408621,0.552454453,0.919650886
Herpud2,689.6459401,-0.036301604,0.051773621,-0.701519941,0.482978594,0.900785647
Vopp1,687.3249591,0.109067579,0.068725439,1.58654371,0.112616025,0.7892693
Mpv17,691.9592917,-0.089263301,0.054233368,-1.643626531,0.10025337,0.784052237
Wdr48,689.4065839,0.064864081,0.048003639,1.349867351,0.177058536,0.812582018
Sdccag3,689.6384325,-0.048495046,0.060160387,-0.807845216,0.419179692,0.884847054
Eif6,686.032096,0.115559978,0.073516427,1.569628225,0.116501628,0.7892693
Kat6b,691.5886747,-0.047459802,0.064463672,-0.735818108,0.4618414,0.893747203
Rgs17,689.7898697,-0.040630146,0.076720807,-0.529010158,0.596798403,0.926968972
Qars,688.4436742,0.05121337,0.058123071,0.881432915,0.378083549,0.871358496
Bahcc1,692.6167252,-0.133250594,0.086039082,-1.549838385,0.121180311,0.7892693
Map2k7,688.4434975,-0.044256841,0.059079828,-0.750554567,0.452920773,0.889806752
Cap1,2771.391595,0.149408732,0.0655049,2.27969326,0.022625887,0.707547848
9930021J03Rik,689.5333773,-0.062791184,0.062226617,-1.008567758,0.313181976,0.849814444
Phf12,691.0476216,-0.053993673,0.064867425,-0.833123997,0.404774801,0.881314846
Kcnq5,689.6165616,0.059669599,0.079314062,0.752829988,0.451552084,0.889806752
Bcl7b,686.6553839,0.080861247,0.068987997,1.169657517,0.242138821,0.833636669
Car12,674.5610632,0.131982801,0.097404505,1.333474883,0.182376013,0.812582018
Nipbl,688.5972071,-0.067144697,0.067825727,-0.989890399,0.322227693,0.852950928
Porcn,686.6856566,0.043985669,0.08265619,0.531592405,0.595008326,0.926890592
Adra1d,686.3640132,0.064922185,0.09569012,0.674213328,0.500175697,0.907578267
Rc3h2,688.6813539,-0.006026616,0.066856186,-0.089367779,0.92878963,0.992137829
Mex3c,685.04431,0.050948914,0.059689265,0.84973179,0.39547422,0.87849881
Mrps18a,685.2538842,0.028482991,0.060583718,0.469343238,0.638824314,0.939137375
Eea1,687.6105908,-0.023249469,0.063030966,-0.36933729,0.711876334,0.95482803
Hif1an,688.2309042,-0.06120758,0.066751483,-0.917905485,0.35866835,0.865617462
1500011K16Rik,686.552767,-0.021569014,0.059597948,-0.362104175,0.717274184,0.955406535
Kcng1,473.7123086,0.148286377,0.071678069,2.066366209,0.038793914,0.73082813
Adgrf5,687.7676125,-0.079234022,0.087435382,-0.906747817,0.364540171,0.866172372
Gm10039,684.7169913,0.085919026,0.075032476,1.146346354,0.25165187,0.834587052
Maco1,682.9571058,0.104193051,0.070210533,1.480440631,0.138755693,0.797682944
Rhot2,686.748059,-0.048503359,0.057749306,-0.841063621,0.400312294,0.881027513
Ric1,687.4703629,-0.029901691,0.061511512,-0.486894992,0.626332748,0.936416713
Tmem56,686.1661234,-0.032080406,0.063172064,-0.506106487,0.612781897,0.931646312
Brd1,684.4832965,0.030191963,0.057964512,0.518620994,0.604025066,0.928221802
Bdh1,685.036902,0.099396346,0.056824603,1.75008295,0.080104001,0.768516909
Lrp12,685.0053494,0.072376606,0.082390592,0.881403444,0.378099494,0.871358496
Lamtor3,683.9988848,0.031002965,0.056931678,0.544288385,0.586243038,0.926726718
Prr14l,687.0430789,-0.014515259,0.066993759,-0.216454051,0.828633838,0.976301286
Gm15920,670.0859186,-0.075132256,0.096860395,-0.755550686,0.449918632,0.889806752
Atp13a1,686.301944,-0.097260163,0.062685694,-1.55252753,0.120536051,0.7892693
