,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Fbxl14,534.7191276,-0.025030465,0.105554853,-0.232898993,0.815839841,0.948885574
Zfp872,1.065684879,-0.025018696,0.108360953,-0.31665769,0.751503357,NA
Pcdhb15,36.13816733,-0.024992387,0.190934827,-0.172148772,0.86332057,0.962777012
Fgfbp1,7.684429264,-0.024986338,0.173205477,-0.266109022,0.790155247,0.941758488
Nr2f1,1524.234402,-0.024974521,0.133307095,-0.155824451,0.876171397,0.966914619
Heatr1,283.0458576,-0.02495762,0.152233002,-0.191249157,0.848330392,0.957993092
Atp6v0a4,4.797861397,-0.024944637,0.17624281,-0.071139808,0.943286486,NA
Klhdc1,237.3820626,-0.02493848,0.112214286,-0.213032889,0.83130131,0.953729418
Crybg1,24.99277111,-0.02491874,0.191501837,-0.068622561,0.94529006,0.985451538
Gm6123,3.436534322,-0.024892275,0.157810307,-0.122946669,0.902149329,NA
Fcho2,635.8160886,-0.024892024,0.121393713,-0.1986625,0.84252676,0.956323697
Gm6195,1.02115246,-0.024888691,0.073232772,-0.25913524,0.795530896,NA
Gm37033,1.066307347,-0.02487298,0.090771411,-0.117054039,0.906817231,NA
Gm29994,2.630994967,-0.024863177,0.13202305,0.170333816,0.864747618,NA
Gm12205,3.540365346,-0.024848001,0.149379353,0.004272962,0.99659068,NA
Hrct1,9.311057575,-0.024839754,0.19055434,0.126818165,0.899084318,0.974188333
Marveld2,21.43293435,-0.024813034,0.193110529,-0.200265708,0.84127278,0.956157587
9130227L01Rik,0.982240099,-0.024811223,0.094871883,-0.135805315,0.891975189,NA
Ptpro,384.3504984,-0.024804256,0.164083997,-0.204737899,0.837776909,0.956038371
Fam193a,536.8718006,-0.024729741,0.130508059,-0.20714027,0.835900313,0.95528635
D130043K22Rik,361.8300584,-0.024727145,0.181941661,-0.198072604,0.842988259,0.956436859
Mrpl52,435.2526766,-0.024715729,0.170570048,-0.066029349,0.94735446,0.985970885
Pik3ip1,585.0386209,-0.024704914,0.101978528,-0.26696956,0.789492598,0.941535586
C030029H02Rik,102.6387578,-0.02469235,0.174442875,-0.028721252,0.977086906,0.994655635
Gm5913,5.355699591,-0.024683434,0.177867662,-0.186549177,0.852014118,0.959091691
Calcr,1.447016278,-0.024670403,0.120773015,-0.008727166,0.993036817,NA
Cyp4f18,2.052874198,-0.024609063,0.119639137,-0.15690012,0.875323566,NA
Spata32,6.918301061,-0.024600096,0.157535487,-0.213301037,0.831092165,0.953725818
Dedd2,379.9216637,-0.024598247,0.131959706,-0.178529486,0.858307167,0.961373097
Rsad2,21.7406297,-0.024572593,0.186426351,-0.109794832,0.91257209,0.977617442
Ogg1,104.8695568,-0.024553747,0.154749253,-0.138669161,0.889711589,0.971328002
Gm45527,1.243322299,-0.024543175,0.096285611,-0.20201595,0.839904255,NA
Gm15190,2.438316813,-0.024527758,0.134359918,0.118442332,0.905717185,NA
Sh2d4a,2.630787086,-0.024519088,0.145779909,-0.056379639,0.955039377,NA
Dapk1,1680.809436,-0.024470237,0.164720623,-0.226471778,0.820834507,0.950844446
Srsf3,2162.523316,-0.024464903,0.101747941,-0.237148781,0.81254137,0.948143426
Hgs,1.270016421,-0.024453936,0.086086211,-0.198759369,0.84245098,NA
Gm43422,1.194555894,-0.024368262,0.103646163,-0.283307995,0.776940749,NA
Isl1,3.462454067,-0.024364769,0.111104037,-0.021967379,0.982473977,NA
Gm43488,2.771604836,-0.024327176,0.146582318,-0.148990202,0.881561364,NA
Fmo4,1.358991886,-0.024317252,0.093903606,-0.190370787,0.849018588,NA
Gm11513,2.183262666,-0.024303662,0.127951233,-0.335008597,0.737618601,NA
Fam98c,151.1547127,-0.024298431,0.123556584,-0.191878506,0.847837374,0.957955781
Cdk10,648.6217247,-0.024285793,0.130263496,-0.189921953,0.84937029,0.958266284
Gm13562,13.73555943,-0.024228558,0.195618513,-0.102584474,0.918292766,0.979085754
Ckap5,2214.985929,-0.024228057,0.078149517,-0.317257965,0.75104787,0.928155685
Bmpr2,2562.532301,-0.024224231,0.093134445,-0.268803193,0.788081136,0.940756934
mt-Tl1,200.5662613,-0.024212349,0.184230034,-0.009514617,0.992408549,0.998849548
Tmigd3,1.991897409,-0.024207943,0.111393871,0.044724241,0.964327112,NA
Chuk,388.3709807,-0.024206406,0.124168851,-0.180260377,0.856948161,0.960961771
Ermn,1187.744024,-0.024202903,0.134787043,-0.18614633,0.852330011,0.959250862
Rian,6894.828305,-0.02419164,0.110097724,-0.194427585,0.845841092,0.957219393
Gm9812,2.636128681,-0.024186373,0.132458811,-0.267027944,0.789447646,NA
Zfyve28,373.4671908,-0.024185843,0.144727181,-0.21172039,0.83232518,0.954327095
Dnah8,10.18040228,-0.024154048,0.176498478,-0.21494068,0.829813568,0.953438451
Gm20544,13.33412329,-0.024147125,0.194586507,0.06057429,0.95169825,0.986647072
Pcdhb8,42.0234015,-0.024132747,0.182971142,-0.207627477,0.835519849,0.955047586
Gm7993,8.990674058,-0.02412795,0.170461535,-0.198009802,0.843037395,0.956436859
Rpl15-ps2,7.015567798,-0.02411034,0.179465163,-0.015833105,0.987367537,0.996936245
Gm26823,7.555819769,-0.024105945,0.190094009,-0.202437193,0.839574954,0.956157587
Gemin8,120.7969565,-0.024090186,0.131451078,-0.14441824,0.885170214,0.969672531
Gm15943,1.346632052,-0.024086742,0.113682636,0.377370851,0.705898026,NA
Nabp2,648.9624788,-0.02408504,0.07663222,-0.324131799,0.745838253,0.926210924
Gm31786,1.260141708,-0.024081099,0.114950741,-0.278788121,0.780407431,NA
Tmed2,1362.996458,-0.024072759,0.130131716,-0.148066622,0.882290191,0.969224444
Ing1,573.7644064,-0.024069605,0.082457367,-0.287179146,0.773975153,0.936538648
A230108P19Rik,1.004860322,-0.024064518,0.101269612,-0.213486893,0.830947212,NA
4933416E14Rik,8.22004867,-0.024037841,0.163146883,-0.090495187,0.927893719,0.980237797
Gm8116,48.55249616,-0.024026294,0.173591448,-0.130534456,0.896143595,0.973221231
Mthfr,393.1892068,-0.024023575,0.133799229,-0.176068373,0.860240227,0.962467154
Syndig1,328.3751794,-0.023983078,0.169236418,-0.169340878,0.865528524,0.963505998
Gm12116,2.890198955,-0.023979346,0.153431923,-0.15170457,0.879419953,NA
Gm19792,1.523283141,-0.023974525,0.11979464,-0.116533743,0.907229545,NA
Grhpr,436.1840177,-0.023972151,0.106272802,-0.234114578,0.814896029,0.948885574
Mutyh,25.13898641,-0.023965593,0.194075082,-0.115637243,0.907940045,0.976504735
Gm17202,0.950511393,-0.023959372,0.097288047,-0.092836762,0.926033246,NA
Gm11399,0.929607275,-0.023900964,0.095019052,0.312163174,0.754916517,NA
Tchp,122.1139229,-0.023873365,0.135851044,-0.20032373,0.841227405,0.956157587
Gm32005,2.164752614,-0.023869493,0.128363593,-0.172232591,0.863254677,NA
Gm37860,1.233032559,-0.023861016,0.113521409,-0.172398911,0.863123928,NA
Sh3bgrl,2580.576582,-0.023856492,0.140535857,-0.11759015,0.90639241,0.976121774
Gm17235,0.9736191,-0.023759932,0.098513169,-0.205544202,0.837146967,NA
Rpl36a-ps3,6.707752132,-0.023714447,0.188047598,-0.019202604,0.98467948,0.996248044
Adamts4,443.8464801,-0.023700033,0.141190418,-0.136953195,0.891067792,0.971855756
Gm42837,1.106479086,-0.023670845,0.096906599,-0.044018356,0.964889772,NA
Anp32b,847.4505034,-0.02366639,0.086761539,-0.27186509,0.785725755,0.940190076
Ddr1,1622.454276,-0.023610574,0.100780183,-0.24017722,0.810192872,0.947545442
Mybl2,9.977913919,-0.023585068,0.193792304,-0.023639404,0.981140241,0.995559603
Cul4a,1117.857288,-0.023584127,0.085224709,-0.279378727,0.779954195,0.938706776
C030010L15Rik,2.258749255,-0.023576439,0.126356354,-0.273450485,0.78450695,NA
D630036H23Rik,2.093882848,-0.023546311,0.122686909,-0.222640246,0.823815511,NA
Arf6,450.1940632,-0.023526947,0.136975067,-0.181618556,0.855882086,0.960589343
Zzz3,831.2020773,-0.023526427,0.085317457,-0.276121558,0.782454703,0.938993079
Tmem212,49.7979521,-0.023519796,0.195440144,0.082693313,0.934095402,0.98171457
Gm43518,0.981180083,-0.023507957,0.092555943,0.102052625,0.918714904,NA
Gm37477,2.810070468,-0.023504851,0.147077723,-0.162215666,0.871136023,NA
Akr1b10,255.7622887,-0.023503107,0.137445984,-0.125717078,0.899955883,0.974341337
Rtl9,17.67216333,-0.023486248,0.193198656,-0.082007017,0.934641133,0.981756172
Gm8104,1.839924486,-0.023479243,0.136311334,-0.247912248,0.804202303,NA
Klhdc7a,693.047712,-0.023474468,0.188542639,-0.069510232,0.944583488,0.985286852
5830417I10Rik,159.3791939,-0.023470402,0.136567484,-0.147163461,0.883003,0.969409752
Brip1os,203.7657381,-0.02346143,0.124973988,-0.165469976,0.86857408,0.96450485
Gm15674,1.238748357,-0.023444233,0.112648989,0.090008043,0.928280823,NA
1810013D15Rik,3.516225022,-0.023438599,0.160126478,-0.11595297,0.907689815,NA
Gatad2a,569.7946658,-0.023413372,0.084507229,-0.269582977,0.787481098,0.940458724
Rubcn,1180.722166,-0.023411142,0.099709279,-0.245106011,0.806374348,0.946396014
Gm43693,3.9271892,-0.023317416,0.157016966,-0.167429771,0.867031902,NA
Fkbp1b,314.5031101,-0.023298665,0.097651374,-0.24493439,0.806507233,0.946396014
Zfp831,509.4288835,-0.023286038,0.160335147,-0.196501284,0.844217827,0.956447544
Lhx4,1.567176347,-0.023274644,0.098709607,-0.273991922,0.78409083,NA
AC154306.1,0.911891966,-0.023231337,0.088725379,0.086213532,0.931296674,NA
Ncf4,14.12586695,-0.023201521,0.194550967,-0.080186678,0.936088785,0.982420762
Eme1,2.118907918,-0.02318292,0.139217179,-0.236773968,0.812832148,NA
Gm14388,33.1566211,-0.023141481,0.189538873,-0.079418161,0.936700024,0.982621559
Adi1,515.1823802,-0.023133156,0.12542344,-0.172791099,0.862815634,0.962610266
1810019N24Rik,1.986205089,-0.023122062,0.130938522,-0.211743101,0.83230746,NA
Calca,20.085114,-0.023099485,0.193679921,-0.12724561,0.898746007,0.974028765
Mlip,306.0186856,-0.023088883,0.129142575,-0.229629733,0.8183795,0.949729623
Gabra1,4202.536212,-0.023081056,0.112800731,-0.209920381,0.833729815,0.954474987
1700060J05Rik,3.590413055,-0.023080618,0.16311712,0.078083027,0.937762009,NA
Virma,549.9451146,-0.023044292,0.120477605,-0.221984981,0.824325575,0.952252471
Gm25076,2.591937857,-0.023033004,0.134628985,0.354364548,0.7230657,NA
Gnptg,1040.817045,-0.023019259,0.080577348,-0.2790158,0.7802327,0.938721477
Zmym1,117.4689493,-0.023010255,0.160067488,-0.153067906,0.878344725,0.968087294
Gm28809,1.346386659,-0.023001358,0.120314794,-0.223893935,0.822839835,NA
Ndfip2,1544.596897,-0.022987915,0.090587616,-0.249640073,0.802865706,0.944834891
Frrs1l,5037.81197,-0.022920505,0.150916658,-0.194764347,0.845577435,0.957116249
Ntn5,76.06702675,-0.022890879,0.18475208,-0.189032362,0.850067453,0.958471093
Dgcr6,928.1335462,-0.022860532,0.138463452,-0.130619304,0.896076471,0.973207658
Lrrc24,164.125752,-0.022793133,0.148096058,-0.17281613,0.862795958,0.962610266
Ggps1,875.0199356,-0.022750423,0.112686085,-0.187540381,0.851236966,0.958831854
Cdc23,591.9773827,-0.022748827,0.11467853,-0.209270016,0.834237457,0.954638997
Me3,535.6567102,-0.022737775,0.092167155,-0.258515215,0.796009308,0.943690445
Pkd1l2,3.976733485,-0.022728228,0.163674234,0.005502228,0.995609879,NA
Scin,6.413576931,-0.022686731,0.169669211,-0.155399687,0.876506231,0.967060126
Man1a2,1412.417111,-0.02263152,0.107250836,-0.228036762,0.819617661,0.950261143
Bcas3,574.9684136,-0.022600649,0.144594006,-0.189699561,0.849544565,0.958266284
Mindy1,339.002311,-0.022594571,0.112713965,-0.206463007,0.836429258,0.95547236
Gm9828,80.64916074,-0.022587348,0.169416376,-0.095815505,0.923667102,0.979214457
1700123L14Rik,1.663305135,-0.02258133,0.12338709,-0.165040859,0.868911822,NA
Alg14,201.737655,-0.022575938,0.167925995,-0.094909882,0.924386407,0.979214457
Nle1,139.2491283,-0.022562449,0.131919714,-0.163838867,0.869857994,0.964823541
Fam214a,518.2992621,-0.022535997,0.136656735,-0.216642228,0.828487174,0.953438451
Gm38299,2.714974545,-0.022504663,0.138520897,-0.194764019,0.845577692,NA
Gm48893,1.431175043,-0.022444095,0.109264029,-0.203626547,0.838645346,NA
Klhl13,477.1553508,-0.022439135,0.115476951,-0.159525545,0.873254834,0.965849772
mt-Co3,6812.418203,-0.022417853,0.148124814,-0.121240274,0.903500725,0.975175886
Saysd1,153.1893759,-0.022361053,0.153001847,-0.099829928,0.920479347,0.979214457
Neat1,1750.852227,-0.022327381,0.162010791,-0.090841281,0.927618708,0.980158645
Slc2a2,1.467232959,-0.022287162,0.12133058,-0.191642052,0.8480226,NA
Cadm4,4554.705641,-0.022244155,0.10549948,-0.218338876,0.827165087,0.953219481
Oxnad1,220.9952077,-0.022243,0.126454282,-0.141944382,0.887123938,0.97040585
Lppos,65.44129376,-0.022230635,0.195101436,-0.061217364,0.951186102,0.986647072
Gm17949,1.457770377,-0.022229494,0.11369941,-0.138404069,0.889921082,NA
9330182L06Rik,510.3849482,-0.022200881,0.08231704,-0.278049801,0.780974129,0.938993079
Prdm9,20.14341933,-0.022163981,0.192894717,-0.044900095,0.964186941,0.99068889
Gm5525,3.8626795,-0.022153206,0.17112822,-0.218582619,0.826975193,NA
Shcbp1l,22.48572375,-0.022146973,0.194133114,-0.169427884,0.865460092,0.963505998
Gm3222,5.209337499,-0.022130076,0.175855434,-0.360527828,0.71845245,0.916836104
Gm10136,27.49223366,-0.0220987,0.191533307,-0.012943446,0.989672913,0.997511463
Smim4,126.9387104,-0.022078777,0.174479503,-0.040619215,0.967599466,0.991742485
Gm18517,10.29070181,-0.022057782,0.179251712,-0.053030395,0.95770769,0.98831256
Gm11468,1.867313584,-0.022022618,0.107887506,-0.20484976,0.837689509,NA
Strada,293.4471144,-0.022010291,0.142577368,-0.200896568,0.840779452,0.956157587
Gm23442,0.964328018,-0.021995537,0.092343619,-0.093672598,0.925369238,NA
4930448E22Rik,3.148162303,-0.021989169,0.150936898,-0.065854318,0.94749381,NA
Gm16156,1.134077995,-0.021987078,0.103488668,-0.214598243,0.830080564,NA
AC154200.1,3.782895602,-0.021984634,0.143229051,0.054533784,0.956509893,NA
Gm5878,1.34785708,-0.021964329,0.11455066,0.116974281,0.906880434,NA
Ppp1cc,1776.331692,-0.02193638,0.121645492,-0.171956018,0.863472107,0.962847804
C1ql3,770.7139128,-0.021877214,0.155911598,-0.171057467,0.864178579,0.963161569
mt-Tl2,182.5833588,-0.021867785,0.18104765,0.028057152,0.977616568,0.994702834
Cfap100,93.75874997,-0.021864928,0.142194022,-0.101555939,0.919109154,0.979214457
Pi16,15.25727124,-0.021859743,0.186060576,-0.080272187,0.936020778,0.982420762
Gm45470,8.169973761,-0.021835587,0.191546364,-0.0625242,0.950145391,0.986647072
Klf15,514.2680817,-0.021820228,0.144077699,-0.177824077,0.858861138,0.961751731
Gm14964,59.53544732,-0.021815331,0.185657022,0.040419931,0.967758341,0.991742485
Msrb1,282.5005875,-0.02181441,0.109196081,-0.202826854,0.839270368,0.956157587
Sergef,239.9137566,-0.021800033,0.118577943,-0.1936287,0.846466624,0.957562345
Gart,394.6401639,-0.021713725,0.132054253,-0.187172452,0.851525423,0.958901267
Gm19774,1.574636039,-0.021700021,0.120053209,-0.068151795,0.9456648,NA
Hspd1-ps3,119.6194319,-0.021670088,0.183054364,-0.132857035,0.894306447,0.972678241
Pih1d1,406.3013057,-0.021625032,0.092931224,-0.217494553,0.827822951,0.953438451
Gm8325,77.54040023,-0.021614104,0.195530422,-0.276829348,0.781911145,0.938993079
Lhfp,315.395279,-0.0216074,0.171761201,-0.097205033,0.922563571,0.979214457
Serpina9,1.138441956,-0.021601817,0.101209593,-0.214519735,0.830141779,NA
Gm43682,74.72168348,-0.021591992,0.160208892,-0.158416345,0.874128735,0.96618402
Nat6,143.0477251,-0.021572946,0.128777804,-0.181710437,0.855809975,0.960589343
Gm10143,1.492025261,-0.021547773,0.09937858,-0.044198908,0.964745853,NA
4930431P22Rik,0.821737476,-0.021546653,0.091182071,0.095346976,0.924039232,NA
Pax8,2.457456704,-0.02152885,0.123539966,-0.214463669,0.830185496,NA
Gm10767,30.43063322,-0.021524777,0.189363903,-0.013190175,0.989476068,0.997384498
Thap6,46.55030598,-0.021505764,0.184038343,-0.084816365,0.932407383,0.981128047
Dcaf7,3371.040874,-0.021501684,0.131297971,-0.185136945,0.853121624,0.959667563
Gm9801,22.6583103,-0.021497799,0.195201994,-0.088392029,0.929565097,0.98037237
Trappc4,481.4033633,-0.021479227,0.087101481,-0.239988805,0.810338935,0.947548388
Gm44873,1.814565975,-0.021462096,0.115280922,0.108816233,0.913348248,NA
Fbxl19,1083.442948,-0.021453158,0.124761375,-0.171387389,0.86391917,0.963117698
5330439A09Rik,1.802660834,-0.0214433,0.130942228,0.018474702,0.985260159,NA
Dcaf12,913.0661406,-0.021433895,0.073503842,-0.291810842,0.770431256,0.935621681
Gm22215,1.040688761,-0.02142986,0.091018031,-0.078776722,0.93721022,NA
Zswim8,1982.595676,-0.021422267,0.123264629,-0.197074349,0.843769356,0.956447544
Serp1,1140.504745,-0.021365596,0.155677916,-0.096015399,0.923508342,0.979214457
Aif1,94.44973523,-0.02132204,0.194876889,-0.040567662,0.967640565,0.991742485
Gm25706,1.033919793,-0.021293641,0.085458756,-0.122880733,0.902201543,NA
Otoa,2.149665962,-0.021276143,0.119959364,-0.112149892,0.910704559,NA
Gm26658,5.068175689,-0.02126678,0.176996176,0.069761132,0.944383784,NA
Zcchc7,375.192457,-0.021244707,0.116625026,-0.181167552,0.856236063,0.960805045
AC126055.1,5.297717998,-0.021215601,0.171062481,-0.287641629,0.773621075,0.936538648
Faap100,213.9526207,-0.021175927,0.10983746,-0.196201909,0.844452134,0.956447544
Pcdh18,50.02126488,-0.021175072,0.177697541,-0.095464962,0.923945519,0.979214457
4930588G17Rik,2.225492023,-0.021142828,0.12168103,-0.155110267,0.876734388,NA
Abhd1,3.150689494,-0.021121744,0.147533581,0.055971585,0.955364444,NA
Taf1a,124.7616068,-0.02111214,0.145412748,-0.128142249,0.898036401,0.9735284
Gm43489,1.538063412,-0.021101281,0.126412945,-0.298774819,0.765111865,NA
Gm49519,4.847644802,-0.021088919,0.168789124,-0.016046417,0.987197361,NA
Ldah,507.4999559,-0.02104841,0.091826067,-0.243831086,0.807361644,0.946873481
Ap3s1-ps2,4.806666794,-0.021038894,0.168002555,-0.20445774,0.837995813,NA
Rsrp1,3216.211423,-0.020984234,0.118037119,-0.179064237,0.857887263,0.961144477
Prr22,6.093430369,-0.020948192,0.175711345,-0.220296712,0.825640081,0.952471842
Adgrg2,26.52629598,-0.020931388,0.184326908,-0.212490807,0.831724149,0.954030224
Ifitm6,1.986171059,-0.020928216,0.131178821,0.050384463,0.959816018,NA
Zfp275,338.6924,-0.020926077,0.106997247,-0.190804654,0.848678643,0.958057198
Gm48210,0.863081061,-0.020873458,0.0803435,0.0787352,0.937243247,NA
Mrpl13,739.9439046,-0.020871247,0.169379701,-0.061455423,0.950996514,0.986647072
Gm14285,27.72491202,-0.020868621,0.195674311,0.025919334,0.979321679,0.994827568
Per1,1012.037576,-0.020861744,0.153626476,-0.198522411,0.842636353,0.95638716
Vcan,205.3558685,-0.020860483,0.124870122,-0.191581333,0.848070165,0.957955781
Gm33609,3.227456832,-0.020859884,0.160075506,-0.055592151,0.955666717,NA
Tmem74,280.0351921,-0.020809428,0.168970121,-0.162712931,0.870744465,0.964997862
Gm43653,2.390872387,-0.020787381,0.125851486,-0.113276387,0.909811437,NA
9430062P05Rik,0.909673892,-0.020752808,0.092185854,0.102463793,0.918388551,NA
Hells,27.19051322,-0.020744723,0.193501163,-0.153532717,0.877978192,0.967769564
Mto1,268.4368106,-0.020731381,0.118313197,-0.17399884,0.861866374,0.962467154
Ccdc129,24.20928431,-0.020724332,0.187348704,-0.210210535,0.833503357,0.954474987
Bmt2,464.051513,-0.020658025,0.094599205,-0.210574886,0.833219011,0.954474987
Gm43364,4.357453004,-0.020656566,0.161273854,-0.200581515,0.841025813,NA
Lefty1,147.3587874,-0.020628386,0.151303491,-0.181998789,0.855583676,0.960496457
Gm26902,11.15161367,-0.020580917,0.190237142,-0.14651843,0.883512142,0.969603939
Synrg,1342.780803,-0.020551913,0.122670533,-0.199876261,0.841577357,0.956220803
Fam241b,335.4272533,-0.020518577,0.108537107,-0.190945766,0.848568084,0.957993092
Cep57,278.3222804,-0.020517397,0.121714198,-0.167961874,0.866613273,0.963829332
Gm2573,7.040560404,-0.02047423,0.184778044,-0.072126687,0.942501089,0.984324954
Best3,22.8540088,-0.020428293,0.195685569,-0.050735435,0.95953634,0.989075789
Gm6563,328.9792048,-0.020422207,0.166468036,-0.022807933,0.98180348,0.995559603
Cga,1.949642609,-0.020399267,0.035355593,-0.384399502,0.700682369,NA
Mtdh,1337.758418,-0.020394628,0.093935996,-0.228742889,0.819068757,0.950054537
Robo1,674.6589316,-0.020370341,0.149616559,-0.173304362,0.862412195,0.962467154
Ankrd29,350.4201435,-0.020351764,0.109521455,-0.163143098,0.870405767,0.964975055
Pde6h,2.664399573,-0.020348572,0.149055225,-0.103555377,0.917522201,NA
Rpl36-ps3,5.381058216,-0.020305584,0.15640169,-0.147780293,0.882516163,0.969268991
Gm42635,1.43528217,-0.020292848,0.10154552,-0.224009005,0.822750296,NA
Zfp869,228.0403236,-0.020278956,0.125708754,-0.139442762,0.889100284,0.971195913
Il5,1.818226068,-0.020266522,0.116563957,0.228316754,0.819400001,NA
AC154654.1,3.996612906,-0.020264171,0.168968821,-0.285899958,0.774954746,NA
Gm43071,12.89724493,-0.020249467,0.191440847,-0.130193271,0.896413518,0.973423526
Gnpnat1,2.923450482,-0.020230825,0.13994676,-0.228183641,0.819503478,NA
Il4i1,1.773340747,-0.020210767,0.112174164,-0.262360303,0.793043675,NA
Ogdhl,1581.664581,-0.020206063,0.069384142,-0.303247783,0.761701037,0.932262817
8030423J24Rik,0.956677193,-0.020205725,0.097571684,-0.158389972,0.874149515,NA
Fadd,48.34701731,-0.020193498,0.175854189,-0.074409352,0.940684668,0.983817067
Eif3k,1295.835154,-0.020188003,0.096348565,-0.206992636,0.83601561,0.95528635
Zfp566,32.53735548,-0.020179334,0.184708769,-0.137521624,0.890618502,0.971655933
Card11,3.90680664,-0.020163929,0.160599505,-0.075435165,0.939868481,NA
Slc7a14,2513.727035,-0.020133268,0.170409856,-0.182630765,0.855087743,0.960400558
Mgat3,2760.230863,-0.02013101,0.119568106,-0.184501744,0.853619859,0.959924977
Gm29856,2.6328161,-0.02012986,0.123233014,-0.199761396,0.841667194,NA
Exo1,6.292287221,-0.020126704,0.183273763,-0.033639707,0.973164459,0.992949888
Ntrk1,3.033746083,-0.02012312,0.126002527,-0.051676713,0.958786293,NA
Pcdhgb8,29.56941701,-0.020058219,0.185721016,-0.137391987,0.890720964,0.971655933
Siva1,117.7129631,-0.020051128,0.143792017,-0.161644278,0.871585987,0.965442424
B3gat3,3111.771631,-0.020024079,0.131145035,-0.123379616,0.901806498,0.97454028
A930036I15Rik,6.967638512,-0.020007545,0.186529298,-0.202921599,0.839196312,0.956157587
Gm5560,4.716870987,-0.020007174,0.171758207,0.144011948,0.885491035,NA
4930527B05Rik,1.337834682,-0.020002822,0.106607509,-0.152048434,0.879148735,NA
Ldlr,316.4803938,-0.019992608,0.147815261,-0.157171278,0.875109864,0.966341722
Gm17108,5.15434573,-0.019987597,0.170482507,0.007373116,0.994117158,0.999302826
Stoml2,703.0395189,-0.019969058,0.116024769,-0.150035173,0.880736865,0.968833047
Gm47147,1.403031021,-0.019956053,0.117623281,0.017151829,0.986315492,NA
Peg12,2.404609834,-0.01993419,0.147517045,0.213960933,0.830577523,NA
Eda,112.4323554,-0.019931863,0.136802702,-0.125352279,0.900244666,0.974341337
Gm14232,1.558063609,-0.019920185,0.103299947,-0.241276236,0.809341028,NA
Hba-ps4,1.620908212,-0.019879122,0.128626754,-0.019188434,0.984690784,NA
Cop1,783.9224082,-0.019872538,0.109233816,-0.169919353,0.865073561,0.963505998
Cited4,31.15150377,-0.019872511,0.194692699,-0.244587665,0.806775716,0.946497837
Pik3cd,386.1668377,-0.019834974,0.106281783,-0.199245354,0.842070823,0.95623666
Med14,943.4694509,-0.019811259,0.134263824,-0.175223751,0.860903823,0.962467154
Gm37020,1.666181409,-0.019788488,0.099570678,-0.206000376,0.836790617,NA
Ribc2,6.578511266,-0.019788334,0.182328319,-0.053696334,0.957177104,0.987953611
Gm5776,106.6713008,-0.019775028,0.181727147,-0.016036654,0.98720515,0.996936245
Hsd17b1,3.661767794,-0.019753166,0.164972076,0.199047356,0.842225701,NA
Prok2,2.701841735,-0.019715869,0.147096234,-0.089949562,0.928327296,NA
Gm11808,694.1189466,-0.019705983,0.186287521,-0.012443002,0.990072177,0.997688117
Ssbp2,644.2625202,-0.01969309,0.106867321,-0.211411386,0.832566273,0.954443133
Fam83h,24.80652156,-0.019651167,0.193125571,0.019548588,0.984403477,0.99623242
Slf2,612.3750397,-0.019635904,0.103043104,-0.192298395,0.847508476,0.957955781
Gm49037,0.935453131,-0.019628575,0.095442909,-0.162397976,0.870992465,NA
Gm19248,1.171681589,-0.019617506,0.111466343,-0.074791998,0.940380209,NA
Tpt1,7851.638769,-0.019608763,0.175162729,-0.041163011,0.967165942,0.991691761
Map2k3os,23.66332404,-0.019592936,0.192384851,0.022294334,0.982213169,0.995738581
Nupr1l,26.99974089,-0.019592388,0.194152316,0.013321171,0.989371558,0.997384498
Zscan21,182.791228,-0.019586871,0.121223589,-0.158669006,0.873929658,0.966116331
BE692007,1.973379822,-0.019585866,0.12263365,0.021550185,0.982806771,NA
Cavin1,405.9599455,-0.019570642,0.1694027,-0.077913009,0.937897251,0.982897462
R3hdm2,3095.673633,-0.019527687,0.129429789,-0.170909066,0.864295268,0.96317536
A030005L19Rik,2.388485588,-0.019503719,0.145179834,-0.107645974,0.914276527,NA
Tob2,566.452069,-0.019501062,0.13192205,-0.168925508,0.865855235,0.963572371
Gm18622,0.944315664,-0.01949641,0.096760566,-0.075275324,0.939995654,NA
Gm14341,1.682064928,-0.019489514,0.122056577,-0.114627502,0.90874038,NA
Rps13-ps5,0.899114029,-0.019477469,0.095131553,0.105044705,0.916340335,NA
Ints12,161.9931281,-0.0194683,0.152220859,-0.118974964,0.905295191,0.975687849
Klhl30,2.695540783,-0.019459001,0.115376485,-0.073556374,0.941363386,NA
Nat8f3,30.72241002,-0.019432774,0.195688621,-0.066277681,0.947156752,0.985970885
CR974586.2,1.134971842,-0.019431397,0.097868827,-0.016068609,0.987179657,NA
4933431G14Rik,1.063699281,-0.01939322,0.108617446,-0.277688192,0.781251726,NA
Gm39556,0.948985815,-0.019358381,0.094153217,-0.047522718,0.962096625,NA
Cryz,281.5142426,-0.01934382,0.132614041,-0.112839888,0.910157494,0.976938454
Trnp1,4132.797532,-0.019329658,0.171452966,-0.062764396,0.949954118,0.986647072
Klb,7.254660044,-0.019309005,0.187806011,0.09949686,0.920743781,0.979214457
Trp53i11,1031.410048,-0.019284753,0.097596258,-0.210751844,0.833080918,0.954474987
1700001J03Rik,1.511832504,-0.019277547,0.102741889,0.14353005,0.885871581,NA
Hpse2,1.801162598,-0.019273687,0.124874374,-0.067975571,0.945805081,NA
Pign,216.0070557,-0.019266301,0.127639604,-0.163787406,0.869898506,0.964823541
Foxp3,3.869615463,-0.019242143,0.157413955,-0.043088017,0.965631371,NA
