"","Gene","G","Symbol","Name","Chr","Qualifier","Annotated.Term","Context","Proteoform","Evidence","Inferred.From","Reference.s."
"388","Rpl8","MGI:1350927","Rpl8","ribosomal protein L8","15","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"389","Rpl8","MGI:1350927","Rpl8","ribosomal protein L8","15","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"390","Rpl8","MGI:1350927","Rpl8","ribosomal protein L8","15","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:619827 ","J:155856 "
"391","Rpl8","MGI:1350927","Rpl8","ribosomal protein L8","15","","cytosolic large ribosomal subunit","",NA,"ISO","P62917 ","J:164563 "
"392","Rpl8","MGI:1350927","Rpl8","ribosomal protein L8","15","","cytosolic ribosome","",NA,"ISO","P62917 ","J:164563 "
"393","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic large ribosomal subunit","",NA,"IBA","PTN004606439 ","J:265628 "
"394","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"395","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"396","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1307586 ","J:155856 "
"397","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic large ribosomal subunit","",NA,"ISO","P62424 ","J:164563 "
"398","Rpl7a","MGI:1353472","Rpl7a","ribosomal protein L7A","2","","cytosolic ribosome","",NA,"ISO","P62424 ","J:164563 "
"399","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000178698 ","J:265628 "
"400","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"401","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"402","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1304897 ","J:155856 "
"403","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic large ribosomal subunit","",NA,"ISO","P62750 ","J:164563 "
"404","Rpl23a","MGI:3040672","Rpl23a","ribosomal protein L23A","11","","cytosolic ribosome","",NA,"ISO","P62750 ","J:164563 "
"405","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic ribosome","",NA,"ISO","P08865 ","J:164563 "
"406","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000160708 ","J:265628 "
"407","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"408","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:71026 ","J:155856 "
"409","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic small ribosomal subunit","",NA,"ISO","P08865 ","J:164563 "
"410","Rpsa","MGI:105381","Rpsa","ribosomal protein SA","9","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"411","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000897517 ","J:265628 "
"412","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"413","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"IDA","","J:9681 "
"414","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"415","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:735169 ","J:155856 "
"416","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic large ribosomal subunit","",NA,"ISO","P18124 ","J:164563 "
"417","Rpl7","MGI:98073","Rpl7","ribosomal protein L7","1","","cytosolic ribosome","",NA,"ISO","P18124 ","J:164563 "
"418","Ddx3x","MGI:103064","Ddx3x","DEAD box helicase 3, X-linked","X","colocalizes_with","cytosolic small ribosomal subunit","",NA,"ISO","O00571 ","J:164563 "
"419","Rpl12","MGI:98002","Rpl12","ribosomal protein L12","2","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000184010 ","J:265628 "
"420","Rpl12","MGI:98002","Rpl12","ribosomal protein L12","2","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"421","Rpl12","MGI:98002","Rpl12","ribosomal protein L12","2","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1565106 ","J:155856 "
"422","Rpl12","MGI:98002","Rpl12","ribosomal protein L12","2","","cytosolic large ribosomal subunit","",NA,"ISO","P30050 ","J:164563 "
"423","Rpl12","MGI:98002","Rpl12","ribosomal protein L12","2","","cytosolic ribosome","",NA,"ISO","P30050 ","J:164563 "
"424","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic ribosome","",NA,"ISO","P62841 ","J:164563 "
"425","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000222938 ","J:265628 "
"426","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"427","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:62026 ","J:155856 "
"428","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic small ribosomal subunit","",NA,"ISO","P62841 ","J:164563 "
"429","Rps15","MGI:98117","Rps15","ribosomal protein S15","10","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"430","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic ribosome","",NA,"ISO","P62753 ","J:164563 "
"431","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic small ribosomal subunit","is a part of testis",NA,"IDA","","J:197929 "
"432","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"433","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:3602 ","J:155856 "
"434","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic small ribosomal subunit","",NA,"ISO","P62753 ","J:164563 "
"435","Rps6","MGI:98159","Rps6","ribosomal protein S6","4","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
